"HHID","a6bq1","hh","wgt_X"
427030401,1,"H42703-04-01",5849.3955078125
427040401,2,"H42704-04-01",5849.3955078125
427050401,1,"H42705-04-01",5849.3955078125
427060401,1,"H42706-04-01",5849.3955078125
427070401,1,"H42707-04-01",5849.3955078125
427080401,1,"H42708-04-01",5849.3955078125
427090401,1,"H42709-04-01",5849.3955078125
427100401,2,"H42710-04-01",5849.3955078125
428010401,1,"H42801-04-01",2685.92578125
428020401,1,"H42802-04-01",2685.92578125
428030401,2,"H42803-04-01",2685.92578125
428040401,2,"H42804-04-01",2685.92578125
428050401,1,"H42805-04-01",2685.92578125
428060401,1,"H42806-04-01",2685.92578125
428070401,1,"H42807-04-01",2685.92578125
428080401,1,"H42808-04-01",2685.92578125
428090401,1,"H42809-04-01",2685.92578125
428100401,2,"H42810-04-01",2685.92578125
429010401,2,"H42901-04-01",2508.931640625
429020401,1,"H42902-04-01",2508.931640625
429030401,2,"H42903-04-01",2508.931640625
429040401,1,"H42904-04-01",2508.931640625
429050401,2,"H42905-04-01",2508.931640625
429060401,1,"H42906-04-01",2508.931640625
429070401,1,"H42907-04-01",2508.931640625
429080401,1,"H42908-04-01",2508.931640625
429090401,2,"H42909-04-01",2508.931640625
429100401,2,"H42910-04-01",2508.931640625
430010401,2,"H43001-04-01",4328.96435546875
430020401,1,"H43002-04-01",4328.96435546875
430030401,2,"H43003-04-01",4328.96435546875
430040401,2,"H43004-04-01",4328.96435546875
430050401,2,"H43005-04-01",4328.96435546875
430060401,1,"H43006-04-01",4328.96435546875
430070401,2,"H43007-04-01",4328.96435546875
430080401,2,"H43008-04-01",4328.96435546875
430090401,1,"H43009-04-01",4328.96435546875
430100401,1,"H43010-04-01",4328.96435546875
