"HHID","APCode","a6cq2","a6cq3a","a6cq3b","a6cq3c","a6cq3d","a6cq3e","a6cq4a","a6cq4b","a6cq4c","a6cq5a","a6cq5b","a6cq5c","a6cq6","a6cq7","a6cq8","a6cq9","a6cq10","a6cq11","a6cq12","a6cq13a","a6cq13b","a6cq14a","a6cq14b","a6cq15","a6cq15b","a6cq15c","a6cq16","hh","wgt_X"
256100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25610-04-01",812.416076660156
256100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25610-04-01",812.416076660156
257020401,23,1,4,25702003,25702005,25702001,25702002,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,4,1,"H25702-04-01",1218.6240234375
257020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25702-04-01",1218.6240234375
257020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25702-04-01",1218.6240234375
257020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25702-04-01",1218.6240234375
257020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25702-04-01",1218.6240234375
259040401,23,1,12,25904001,25904002,25904001,25904006,0,,,0,,,2,10,0,0,0,0,0,0,,0,,0,1,3,1,"H25904-04-01",2437.24829101563
259040401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25904-04-01",2437.24829101563
259040401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25904-04-01",2437.24829101563
259040401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25904-04-01",2437.24829101563
259040401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25904-04-01",2437.24829101563
259060401,23,1,5,25906002,,25906002,,0,,,0,,,9,0,0,0,0,0,3,0,,1,15000,0,1,1,1,"H25906-04-01",1218.62414550781
259060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25906-04-01",1218.62414550781
259060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25906-04-01",1218.62414550781
259060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25906-04-01",1218.62414550781
259060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H25906-04-01",1218.62414550781
260090401,23,1,6,26009004,26009005,26009007,26009004,0,,,0,,,10,0,0,0,0,0,0,0,,4,18000,0,1,3,1,"H26009-04-01",573.915710449219
260090401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26009-04-01",573.915710449219
260090401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26009-04-01",573.915710449219
260090401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26009-04-01",573.915710449219
260090401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26009-04-01",573.915710449219
260100401,23,1,17,26010001,26010002,26010001,26010002,0,,,0,,,13,5,0,0,0,0,0,0,,0,,1,6,4,1,"H26010-04-01",3443.49438476563
260100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26010-04-01",3443.49438476563
260100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26010-04-01",3443.49438476563
260100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26010-04-01",3443.49438476563
260100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26010-04-01",3443.49438476563
260120401,23,1,4,26012001,26012007,26012001,26012007,0,,,0,,,5,0,0,0,0,0,0,0,,0,,1,1,3,1,"H26012-04-01",3443.49438476563
260120401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26012-04-01",3443.49438476563
260120401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26012-04-01",3443.49438476563
260120401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26012-04-01",3443.49438476563
260120401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26012-04-01",3443.49438476563
261060402,23,1,7,26106004,26106009,26106004,99999999,0,,,0,,,5,2,0,0,0,0,0,0,,0,,0,1,3,1,"H26106-04-02",1721.74743652344
261060402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26106-04-02",1721.74743652344
261060402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26106-04-02",1721.74743652344
261060402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26106-04-02",1721.74743652344
261060402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26106-04-02",1721.74743652344
261070401,23,1,5,26107001,,26107001,,0,,,0,,,5,0,0,0,0,0,0,0,,0,,0,1,1,1,"H26107-04-01",3443.49487304688
261070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26107-04-01",3443.49487304688
261070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26107-04-01",3443.49487304688
261070401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26107-04-01",3443.49487304688
261070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26107-04-01",3443.49487304688
261080401,23,1,1,26108003,26108004,26108003,26108004,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,6,6,1,"H26108-04-01",3443.49487304688
261080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26108-04-01",3443.49487304688
261080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26108-04-01",3443.49487304688
261080401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26108-04-01",3443.49487304688
261080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26108-04-01",3443.49487304688
261110401,23,1,3,26111009,26111001,26111009,26111001,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,6,1,1,"H26111-04-01",3443.49487304688
261110401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26111-04-01",3443.49487304688
261110401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26111-04-01",3443.49487304688
261110401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26111-04-01",3443.49487304688
261110401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26111-04-01",3443.49487304688
262010401,23,1,16,26201001,26201002,26201001,26201002,0,,,0,,,2,14,0,0,0,0,0,0,,0,,0,6,5,1,"H26201-04-01",1721.74743652344
262010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26201-04-01",1721.74743652344
262010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26201-04-01",1721.74743652344
262010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26201-04-01",1721.74743652344
262010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26201-04-01",1721.74743652344
262040401,23,1,13,26204001,26204002,26204001,26204002,0,,,0,,,12,8,0,0,0,2,0,0,,4,15000,1,1,3,1,"H26204-04-01",3443.49487304688
262040401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26204-04-01",3443.49487304688
262040401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26204-04-01",3443.49487304688
262040401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26204-04-01",3443.49487304688
262040401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26204-04-01",3443.49487304688
262050401,23,1,2,26205002,26205005,26205002,26205005,0,,,0,,,3,0,0,0,0,0,0,0,,0,,1,6,5,1,"H26205-04-01",3443.49487304688
262050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26205-04-01",3443.49487304688
262050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26205-04-01",3443.49487304688
262050401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26205-04-01",3443.49487304688
262050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26205-04-01",3443.49487304688
262070401,23,1,15,26207001,26207002,26207001,26207002,0,,,0,,,10,8,0,0,0,0,0,0,,0,,3,6,5,1,"H26207-04-01",3443.49487304688
262070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26207-04-01",3443.49487304688
262070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26207-04-01",3443.49487304688
262070401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26207-04-01",3443.49487304688
262070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26207-04-01",3443.49487304688
262090401,23,1,5,26209001,26209002,26209001,26209002,0,,,0,,,14,0,0,0,0,0,0,0,,7,12000,2,1,3,1,"H26209-04-01",688.698974609375
262090401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-01",688.698974609375
262090401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-01",688.698974609375
262090401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-01",688.698974609375
262090401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-01",688.698974609375
262090404,23,1,2,26209004,26209020,99999999,26209020,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H26209-04-04",688.698974609375
262090404,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-04",688.698974609375
262090404,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-04",688.698974609375
262090404,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-04",688.698974609375
262090404,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26209-04-04",688.698974609375
262100401,23,1,10,26210001,26210002,26210005,26210006,0,,,0,,,8,5,0,0,0,0,0,0,,2,10000,1,1,3,1,"H26210-04-01",3443.49487304688
262100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26210-04-01",3443.49487304688
262100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26210-04-01",3443.49487304688
262100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26210-04-01",3443.49487304688
262100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26210-04-01",3443.49487304688
263020401,23,1,15,26302001,,26302001,,0,,,0,,,8,9,0,0,0,0,0,0,,0,,2,5,6,1,"H26302-04-01",3443.49438476563
263020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26302-04-01",3443.49438476563
263020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26302-04-01",3443.49438476563
263020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26302-04-01",3443.49438476563
263020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26302-04-01",3443.49438476563
263070401,23,1,3,26307001,26307006,26307001,26307006,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,5,6,1,"H26307-04-01",3443.49438476563
263070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26307-04-01",3443.49438476563
263070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26307-04-01",3443.49438476563
263070401,26,1,4,26307001,26307006,26307001,26307006,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,5,6,1,"H26307-04-01",3443.49438476563
263070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26307-04-01",3443.49438476563
264060401,23,1,3,26406001,26406002,26406001,26406002,0,,,0,,,8,0,0,0,0,5,0,0,,0,,0,1,3,1,"H26406-04-01",3443.49487304688
264060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26406-04-01",3443.49487304688
264060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26406-04-01",3443.49487304688
264060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26406-04-01",3443.49487304688
264060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26406-04-01",3443.49487304688
264070401,23,1,10,26407001,26407005,26407001,26407005,0,,,0,,,15,5,0,0,0,0,8,0,,0,,2,5,6,1,"H26407-04-01",3443.49487304688
264070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26407-04-01",3443.49487304688
264070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26407-04-01",3443.49487304688
264070401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26407-04-01",3443.49487304688
264070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26407-04-01",3443.49487304688
264110401,23,1,10,26411001,26411002,26411001,26411002,0,,,0,,,14,0,0,0,0,0,6,0,,2,15000,2,1,3,1,"H26411-04-01",860.873718261719
264110401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26411-04-01",860.873718261719
264110401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26411-04-01",860.873718261719
264110401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26411-04-01",860.873718261719
264110401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26411-04-01",860.873718261719
265020401,23,1,12,26502007,26502005,26502007,26502005,0,,,0,,,8,12,0,0,0,8,0,0,,0,,0,1,4,1,"H26502-04-01",812.415954589844
265020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26502-04-01",812.415954589844
265020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26502-04-01",812.415954589844
265020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26502-04-01",812.415954589844
265020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26502-04-01",812.415954589844
266020401,23,1,6,26602001,26602003,26602001,26602003,0,,,0,,,10,0,0,0,0,0,0,0,,4,14000,0,1,3,1,"H26602-04-01",1218.6240234375
266020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
266020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H26602-04-01",1218.6240234375
270050401,23,1,2,27005001,27005002,27005008,27005007,0,,,0,,,3,0,0,0,0,1,0,0,,0,,0,1,3,1,"H27005-04-01",3443.49438476563
270050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27005-04-01",3443.49438476563
270050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27005-04-01",3443.49438476563
270050401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27005-04-01",3443.49438476563
270050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27005-04-01",3443.49438476563
271030401,23,1,3,27103001,27103002,27103001,27103002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27103-04-01",3443.49438476563
271030401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271030401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27103-04-01",3443.49438476563
271060402,23,1,2,27106002,27106016,27106002,27106016,0,,,0,,,0,0,2,0,0,0,0,0,,0,,0,5,6,1,"H27106-04-02",1147.83142089844
271060402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271060402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27106-04-02",1147.83142089844
271080401,23,1,13,27108001,27108002,27108001,27108002,0,,,0,,,3,10,0,0,0,0,0,0,,0,,0,1,3,1,"H27108-04-01",3443.49438476563
271080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27108-04-01",3443.49438476563
271080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27108-04-01",3443.49438476563
271080401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27108-04-01",3443.49438476563
271080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27108-04-01",3443.49438476563
274020401,23,1,6,27402001,27402002,27402001,27402005,0,,,0,,,2,4,0,0,0,0,0,0,,0,,0,1,3,1,"H27402-04-01",1721.74743652344
274020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-01",1721.74743652344
274020402,23,1,3,27402004,27402001,27402001,99999999,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27402-04-02",1721.74743652344
274020402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274020402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27402-04-02",1721.74743652344
274030401,23,1,7,27403003,27403002,27403003,27403002,0,,,0,,,10,0,0,0,0,0,2,0,,1,20000,0,5,6,2,"H27403-04-01",3443.49487304688
274030401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274030401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27403-04-01",3443.49487304688
274040401,23,1,9,27404001,,27404001,27404002,0,,,0,,,9,20,0,0,0,20,0,0,,0,,0,1,3,1,"H27404-04-01",1721.74743652344
274040401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
274040401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27404-04-01",1721.74743652344
278050402,23,1,4,27805006,27805012,27805006,27805012,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27805-04-02",1721.74719238281
278050402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-02",1721.74719238281
278050402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-02",1721.74719238281
278050402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-02",1721.74719238281
278050402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27805-04-02",1721.74719238281
278060402,23,1,4,27806002,27806005,27806002,27806005,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,1,"H27806-04-02",1721.74719238281
278060402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-02",1721.74719238281
278060402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-02",1721.74719238281
278060402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-02",1721.74719238281
278060402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27806-04-02",1721.74719238281
278100401,23,1,16,27810002,27810003,27810002,27810003,0,,,0,,,13,6,0,0,0,0,0,0,,0,,3,5,6,1,"H27810-04-01",3443.49438476563
278100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27810-04-01",3443.49438476563
278100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27810-04-01",3443.49438476563
278100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27810-04-01",3443.49438476563
278100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27810-04-01",3443.49438476563
279010401,23,1,6,27901001,27901002,27901004,27901006,0,,,0,,,0,0,0,0,0,0,0,6,30000,0,,0,1,1,1,"H27901-04-01",3443.49438476563
279010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27901-04-01",3443.49438476563
279010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27901-04-01",3443.49438476563
279010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27901-04-01",3443.49438476563
279010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27901-04-01",3443.49438476563
279020401,23,1,4,27902005,27902008,27902005,27902008,0,,,0,,,0,0,0,0,0,0,0,4,16000,0,,0,5,6,1,"H27902-04-01",3443.49438476563
279020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27902-04-01",3443.49438476563
279040401,23,1,6,27904001,27904002,27904001,27904002,0,,,0,,,7,0,0,0,0,0,1,0,,0,,0,5,6,1,"H27904-04-01",3443.49438476563
279040401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27904-04-01",3443.49438476563
279040401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27904-04-01",3443.49438476563
279040401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27904-04-01",3443.49438476563
279040401,27,1,2,27904001,27904002,27904001,27904002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,5,6,1,"H27904-04-01",3443.49438476563
279080401,23,1,3,27908001,27908003,27908001,27908003,0,,,0,,,6,0,0,0,0,0,0,0,,0,,3,5,6,1,"H27908-04-01",1721.74719238281
279080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27908-04-01",1721.74719238281
279080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27908-04-01",1721.74719238281
279080401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27908-04-01",1721.74719238281
279080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27908-04-01",1721.74719238281
279090401,23,1,8,27909001,27909002,27909003,27909004,0,,,0,,,14,0,0,0,0,0,0,0,,4,12000,2,1,1,1,"H27909-04-01",3443.49438476563
279090401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27909-04-01",3443.49438476563
279090401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27909-04-01",3443.49438476563
279090401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27909-04-01",3443.49438476563
279090401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H27909-04-01",3443.49438476563
281020401,23,1,24,28102001,28102002,28102001,28102002,0,,,0,,,9,15,0,0,0,0,0,0,,0,,0,5,6,1,"H28102-04-01",3443.49438476563
281020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28102-04-01",3443.49438476563
281020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28102-04-01",3443.49438476563
281020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28102-04-01",3443.49438476563
281020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28102-04-01",3443.49438476563
281050401,23,1,3,28105001,28105002,28105001,28105002,0,,,0,,,0,0,0,0,0,0,0,3,20000,0,,0,5,6,1,"H28105-04-01",3443.49438476563
281050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28105-04-01",3443.49438476563
281050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28105-04-01",3443.49438476563
281050401,26,1,6,28105001,28105002,28105001,28105002,0,,,0,,,10,0,0,0,0,4,0,0,,0,,0,5,6,1,"H28105-04-01",3443.49438476563
281050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28105-04-01",3443.49438476563
281060401,23,1,18,28106001,28106008,28106008,28106011,0,,,0,,,10,8,0,0,0,0,0,0,,0,,0,1,3,1,"H28106-04-01",3443.49438476563
281060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28106-04-01",3443.49438476563
281060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28106-04-01",3443.49438476563
281060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28106-04-01",3443.49438476563
281060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28106-04-01",3443.49438476563
281070401,23,1,3,28107001,28107005,28107001,28107005,0,,,0,,,1,0,1,0,0,0,0,2,15000,0,,1,1,3,1,"H28107-04-01",3443.49438476563
281070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28107-04-01",3443.49438476563
281070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28107-04-01",3443.49438476563
281070401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28107-04-01",3443.49438476563
281070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28107-04-01",3443.49438476563
281080402,23,1,20,28108003,28108011,28108003,28108011,0,,,0,,,20,0,0,0,0,0,0,0,,0,,0,3,1,1,"H28108-04-02",1721.74719238281
281080402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28108-04-02",1721.74719238281
281080402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28108-04-02",1721.74719238281
281080402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28108-04-02",1721.74719238281
281080402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28108-04-02",1721.74719238281
281090402,23,1,13,28109003,28109004,28109005,28109004,0,,,0,,,23,11,0,0,0,0,10,0,,0,,0,1,1,1,"H28109-04-02",1721.74719238281
281090402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28109-04-02",1721.74719238281
281090402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28109-04-02",1721.74719238281
281090402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28109-04-02",1721.74719238281
281090402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28109-04-02",1721.74719238281
282090401,23,1,19,28209006,28209004,28209006,28209004,0,,,0,,,15,4,0,0,0,0,0,0,,0,,0,5,6,1,"H28209-04-01",3443.49487304688
282090401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28209-04-01",3443.49487304688
282090401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28209-04-01",3443.49487304688
282090401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28209-04-01",3443.49487304688
282090401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28209-04-01",3443.49487304688
282100401,23,1,11,28210002,28210005,28210006,28210005,0,,,0,,,5,7,0,0,0,0,0,0,,0,,1,1,3,1,"H28210-04-01",3443.49487304688
282100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H28210-04-01",3443.49487304688
