"HHID","ALiveStock_Small_ID","a6bq2","a6bq3a","a6bq3b","a6bq3c","a6bq3d","a6bq3e","a6bq4a","a6bq4b","a6bq4c","a6bq5a","a6bq5b","a6bq5c","a6bq6","a6bq7","a6bq8","a6bq9","a6bq10","a6bq11","a6bq12","a6bq13a","a6bq13b","a6bq14a","a6bq14b","a6bq15","a6bq15b","a6bq15c","a6bq16","hh","wgt_X"
40040401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04004-04-01",2551.70141601563
40040401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04004-04-01",2551.70141601563
40050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40050401,18,1,0,,,,,0,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,3,1,"H04005-04-01",2551.70141601563
40050401,19,1,0,,,,,0,,,0,,,2,0,0,0,0,0,2,0,,0,,0,1,3,1,"H04005-04-01",2551.70141601563
40050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40050401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40050401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04005-04-01",2551.70141601563
40070401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,19,1,1,4007001,,4007001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,9,1,"H04007-04-01",2551.70141601563
40070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04007-04-01",2551.70141601563
40070401,22,1,1,4007001,,4007001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1,"H04007-04-01",2551.70141601563
40100401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04010-04-01",1275.85070800781
40100401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04010-04-01",1275.85070800781
40100401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04010-04-01",1275.85070800781
40100401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04010-04-01",1275.85070800781
40100401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04010-04-01",1275.85070800781
40100401,18,1,1,4010001,4010002,4010001,4010002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1,"H04010-04-01",1275.85070800781
40100401,19,1,2,4010001,4010002,4010008,4010007,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H04010-04-01",1275.85070800781
40100401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04010-04-01",1275.85070800781
40100401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04010-04-01",1275.85070800781
40100401,22,1,3,4010002,4010001,4010002,4010001,0,,,0,,,5,0,0,0,0,0,0,0,,2,80000,0,1,3,2,"H04010-04-01",1275.85070800781
42010401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42010401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42010401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42010401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42010401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42010401,18,1,2,4201001,4201011,4201001,4201011,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,3,1,"H04201-04-01",2551.70141601563
42010401,19,1,8,4201001,4201003,4201011,,0,,,0,,,5,3,0,0,0,0,0,0,,0,,0,1,3,1,"H04201-04-01",2551.70141601563
42010401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42010401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42010401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04201-04-01",2551.70141601563
42020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04202-04-01",2551.70141601563
42020401,22,1,4,4202002,,4202002,,0,,,0,,,0,0,0,0,0,0,0,4,160000,0,,0,1,5,2,"H04202-04-01",2551.70141601563
42030401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04203-04-01",2551.70141601563
42030401,22,1,3,4203002,,4203001,4203002,0,,,0,,,2,3,0,0,0,0,0,0,,2,30000,0,1,5,1,"H04203-04-01",2551.70141601563
42040401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04204-04-01",2551.70141601563
42040401,21,1,2,4204001,4204002,4204001,4204002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H04204-04-01",2551.70141601563
42040401,22,1,0,,,,,2,4204002,4204001,0,,,0,0,0,0,0,0,0,0,,0,,0,9,9,3,"H04204-04-01",2551.70141601563
42050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04205-04-01",2551.70141601563
42050401,22,1,6,4205002,,4205002,,0,,,0,,,1,7,0,0,0,0,0,0,,2,160000,0,1,3,1,"H04205-04-01",2551.70141601563
42080402,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04208-04-02",1275.85070800781
42080402,22,1,2,4208002,4208004,4208002,4208001,0,,,0,,,1,4,0,0,0,3,0,0,,0,,0,1,5,1,"H04208-04-02",1275.85070800781
45090401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
45090401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
45090401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
45090401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
45090401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
45090401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
45090401,19,1,0,,,,,0,,,0,,,3,0,0,0,3,0,0,0,,0,,0,1,3,1,"H04509-04-01",2792.466796875
45090401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
45090401,21,1,4,4509002,4509001,4509010,,0,,,0,,,2,4,0,0,0,0,0,0,,1,50000,1,1,5,1,"H04509-04-01",2792.466796875
45090401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04509-04-01",2792.466796875
46020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04602-04-01",2792.466796875
46020401,22,1,2,4602001,,4602001,,0,,,0,,,3,0,0,0,0,0,0,0,,1,90000,0,1,5,1,"H04602-04-01",2792.466796875
46030401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04603-04-01",2792.466796875
46030401,22,1,2,4603001,,4603001,4603002,1,4603001,4603002,0,,,0,0,0,0,0,0,0,2,80000,0,,0,1,3,1,"H04603-04-01",2792.466796875
46060402,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04606-04-02",1396.2333984375
46060402,22,1,4,4606019,,4606019,4606020,0,,,0,,,10,2,0,0,0,0,0,0,,8,240000,0,1,4,1,"H04606-04-02",1396.2333984375
46070401,13,1,2,4607002,,4607002,4607004,0,,,0,,,1,0,0,0,0,0,0,1,70000,0,,0,1,5,1,"H04607-04-01",2792.466796875
46070401,14,1,4,4607002,4607004,4607006,,0,,,0,,,3,1,0,0,0,0,0,0,,0,,0,1,4,1,"H04607-04-01",2792.466796875
46070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46070401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46070401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46070401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04607-04-01",2792.466796875
46080401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04608-04-01",2792.466796875
46080401,22,1,1,4608002,4608001,4608002,4608001,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H04608-04-01",2792.466796875
46090401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46090401,21,1,1,4609003,99999999,4609003,4609004,1,4609003,4609007,0,,,1,0,0,0,0,0,0,0,,0,,0,9,9,3,"H04609-04-01",2792.466796875
46090401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04609-04-01",2792.466796875
46100401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-01",930.822265625
46100401,22,1,6,4610001,4610002,4610001,4610002,0,,,0,,,4,6,0,0,0,0,2,0,,2,30000,0,1,1,1,"H04610-04-01",930.822265625
46100402,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-02",930.822265625
46100402,22,1,4,4610005,,4610005,,0,,,0,,,0,6,0,1,0,0,0,1,150000,2,40000,0,1,3,1,"H04610-04-02",930.822265625
46100403,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,19,1,3,4610003,,4610003,,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,1,3,1,"H04610-04-03",930.822265625
46100403,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04610-04-03",930.822265625
46100403,22,1,3,4610003,,4610003,,0,,,0,,,1,8,0,0,0,0,0,0,,6,20000,0,1,3,1,"H04610-04-03",930.822265625
48040401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04804-04-01",2792.466796875
48040401,22,1,4,4804002,,4804002,,0,,,0,,,5,0,0,0,0,0,0,0,,1,100000,0,1,4,1,"H04804-04-01",2792.466796875
48060401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,19,1,2,4806002,4806001,4806002,4806009,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,1,1,"H04806-04-01",2792.466796875
48060401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04806-04-01",2792.466796875
48060401,22,1,3,4806002,4806001,4806002,4806009,0,,,0,,,5,0,0,0,0,0,0,0,,2,100000,0,1,1,1,"H04806-04-01",2792.466796875
48080401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04808-04-01",1396.2333984375
48080401,22,1,9,4808001,4808005,4808001,4808004,0,,,0,,,1,8,0,0,0,0,0,0,,0,,0,1,5,1,"H04808-04-01",1396.2333984375
48100401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04810-04-01",2792.466796875
48100401,22,1,0,,,,,0,,,0,,,3,0,0,0,0,0,3,0,,0,,0,1,1,1,"H04810-04-01",2792.466796875
49030401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04903-04-01",2792.466796875
49030401,22,1,1,4903001,,4903001,4903003,0,,,0,,,0,0,0,0,0,0,0,1,15000,0,,0,1,3,1,"H04903-04-01",2792.466796875
49050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04905-04-01",2792.466796875
49050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04905-04-01",2792.466796875
49050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04905-04-01",2792.466796875
49050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04905-04-01",2792.466796875
49050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04905-04-01",2792.466796875
49050401,18,1,3,4905001,4905002,4905001,4905002,0,,,0,,,2,2,0,1,0,0,0,0,,0,,0,1,5,1,"H04905-04-01",2792.466796875
49050401,19,1,2,4905001,4905002,4905001,4905002,0,,,0,,,3,0,0,0,0,0,1,0,,0,,0,1,5,1,"H04905-04-01",2792.466796875
49050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04905-04-01",2792.466796875
49050401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H04905-04-01",2792.466796875
