"District_Name","SubCounty","Parish","Villagecode","Class_ID","C3KQ52","C3KQ53","C3KQ54","C3KQ55A","C3KQ55B","C3KQ56","C3KQ57","C3KQ58","C3KQ59","C3KQ60","C3KQ61","C3KQ62","C3KQ63","C3KQ64","C3KQ65","C3KQ66","C3KQ52_V2","C3KQ53_V2","C3KQ54_V2","C3KQ55A_V2","C3KQ55B_V2","C3KQ56_V2","C3KQ57_V2","C3KQ58_V2","C3KQ59_V2","C3KQ60_V2","C3KQ61_V2","C3KQ62_V2","C3KQ63_V2","C3KQ64_V2","C3KQ65_V2","C3KQ66_V2","Education_Response","Reason_Edu_Not_Done"
102,102105,10210501,1021050106,5,,1,1,9,20,1,4,1,,,,1,27,1,1,1,,,,,,,,,,,,,,,,,1,
102,102105,10210501,1021050106,6,,1,1,9,15,1,4,1,,,,1,23,1,1,1,,,,,,,,,,,,,,,,,1,
102,102105,10210501,1021050106,7,,1,1,8,16,1,4,1,,,,1,24,1,1,1,,,,,,,,,,,,,,,,,1,
102,102105,10210503,1021050307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210504,1021050405,1,,,,,,,,,,,,,,,,,,2,2,44,49,2,5,1,,,,1,87,1,2,1,3,
102,102105,10210504,1021050405,2,,,,,,,,,,,,,,,,,,2,2,28,29,2,5,1,,,,1,54,1,2,1,3,
102,102105,10210504,1021050405,3,,,,,,,,,,,,,,,,,,2,2,38,41,2,5,1,,,,1,75,1,2,1,3,
102,102105,10210504,1021050405,4,,,,,,,,,,,,,,,,,,2,1,47,44,2,5,1,,,,1,85,1,1,1,3,
102,102105,10210504,1021050405,5,,,,,,,,,,,,,,,,,,1,2,53,59,2,4,1,,,,1,103,1,1,1,3,
102,102105,10210504,1021050405,6,,,,,,,,,,,,,,,,,,2,2,42,53,2,3,1,,,,1,89,1,1,1,3,
102,102105,10210504,1021050405,7,,,,,,,,,,,,,,,,,,1,1,34,35,1,3,1,,,,1,69,1,1,1,3,
102,102105,10210510,1021051004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210510,1021051004,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"THE SCHOOL HAD CLOSED FOR HOLIDAYS"
102,102105,10210513,1021051305,1,,2,1,39,49,2,5,1,,,,1,80,1,1,1,,2,1,39,49,2,5,1,,,,1,80,1,1,1,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,2,,2,2,56,67,2,5,1,,,,1,107,1,1,1,,2,2,56,67,2,5,1,,,,1,107,1,1,1,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,3,,2,1,72,76,2,5,1,,,,1,129,1,1,1,,2,1,72,76,2,5,1,,,,1,129,1,1,1,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,4,,2,1,46,53,1,4,1,,,,1,89,1,1,1,,2,1,46,53,1,4,1,,,,1,89,1,1,1,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,5,,2,1,54,74,1,4,1,,,,1,119,1,1,1,,2,1,54,74,1,4,1,,,,1,119,1,1,1,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,6,,1,2,54,74,1,4,1,,,,1,110,1,1,1,,1,2,54,74,1,4,1,,,,1,110,1,1,1,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210513,1021051305,7,,1,1,45,64,1,4,1,,,,1,100,1,1,1,,1,1,45,64,1,4,1,,,,1,100,1,1,1,3,"THE SCHOOL WAS CLOSED SINCE IT WAS STILL HOLIDAY TIME"
102,102105,10210515,1021051506,1,,,,74,63,,,,,,,,,,,,,2,2,55,56,2,5,1,,,,1,107,1,1,1,2,
102,102105,10210515,1021051506,2,,,,72,83,,,,,,,,,,,,,2,2,64,74,2,3,1,,,,1,118,1,1,1,2,
102,102105,10210515,1021051506,3,,,,81,104,,,,,,,,,,,,,1,1,68,90,1,3,1,,,,1,161,1,1,1,2,
102,102105,10210515,1021051506,4,,,,81,105,,,,,,,,,,,,,2,2,67,91,1,4,1,,,,1,160,1,1,1,2,
102,102105,10210515,1021051506,5,,,,45,63,,,,,,,,,,,,,2,2,52,70,1,4,1,,,,2,130,1,1,1,2,
102,102105,10210515,1021051506,6,,,,46,97,,,,,,,,,,,,,1,1,37,60,1,4,1,,,,1,85,1,1,1,2,
102,102105,10210515,1021051506,7,,,,36,56,,,,,,,,,,,,,2,1,38,50,1,3,1,,,,1,96,1,1,1,2,
102,102105,10210518,1021051832,1,,,,,,,,,,,,,,,,,,2,2,27,25,1,3,1,,,,1,49,1,1,1,1,
102,102105,10210518,1021051832,2,,,,,,,,,,,,,,,,,,2,2,20,28,1,3,1,,,,1,42,1,1,1,1,
102,102105,10210518,1021051832,3,,,,,,,,,,,,,,,,,,2,2,37,44,1,4,1,,,,1,75,1,1,1,1,
102,102105,10210518,1021051832,4,,,,,,,,,,,,,,,,,,2,1,33,44,1,4,1,,,,1,66,1,1,1,1,
102,102105,10210518,1021051832,5,,,,,,,,,,,,,,,,,,2,1,22,50,1,4,1,,,,1,65,1,1,2,1,
102,102105,10210518,1021051832,6,,,,,,,,,,,,,,,,,,1,2,20,34,1,1,1,,,,1,54,1,1,2,1,
102,102105,10210518,1021051832,7,,,,,,,,,,,,,,,,,,2,1,25,38,1,4,1,,,,1,39,1,1,1,1,
103,103105,10310505,1031050505,1,,,,,,,,,,,,,,,,,,2,2,36,32,2,1,1,,,,1,55,1,1,1,3,"On holiday"
103,103105,10310505,1031050505,2,,,,,,,,,,,,,,,,,,2,2,24,13,2,1,1,,,,1,21,1,1,1,3,"On holiday"
103,103105,10310505,1031050505,3,,,,,,,,,,,,,,,,,,2,2,20,14,2,1,1,,,,1,28,1,1,2,3,"On holiday"
103,103105,10310505,1031050505,4,,,,,,,,,,,,,,,,,,2,2,14,18,2,1,1,,,,1,27,1,1,2,3,"On holiday"
103,103105,10310505,1031050505,5,,,,,,,,,,,,,,,,,,2,2,20,18,1,1,1,,,,1,37,1,1,2,3,"On holiday"
103,103105,10310505,1031050505,6,,,,,,,,,,,,,,,,,,1,2,20,17,2,1,1,,,,1,33,1,1,1,3,"On holiday"
103,103105,10310505,1031050505,7,,,,,,,,,,,,,,,,,,1,2,12,10,1,1,1,,,,1,18,1,1,2,3,"On holiday"
104,104102,10410204,1041020405,1,,2,2,34,19,2,1,1,,,,1,36,2,1,1,,2,2,37,27,2,1,1,,,,1,64,1,1,1,1,
104,104102,10410204,1041020405,2,,2,2,24,21,2,1,1,,,,1,30,1,1,2,,2,2,24,23,2,1,1,,,,1,47,1,1,1,1,
104,104102,10410204,1041020405,3,,2,2,31,21,2,1,1,,,,1,35,1,1,1,,2,2,23,26,2,1,1,,,,1,49,1,1,1,1,
104,104102,10410204,1041020405,4,,2,2,24,25,1,1,1,,,,1,44,1,1,1,,1,2,22,24,1,1,1,,,,1,45,1,1,1,1,
104,104102,10410204,1041020405,5,,2,1,29,25,1,1,1,,,,1,46,1,1,1,,2,2,32,18,1,1,1,,,,1,50,1,1,1,1,
104,104102,10410204,1041020405,6,,2,2,19,26,1,1,1,,,,1,30,1,1,1,,1,2,19,25,1,1,1,,,,1,42,1,1,1,1,
104,104102,10410204,1041020405,7,,1,2,19,14,1,1,1,,,,1,28,1,1,1,,1,2,20,24,1,1,2,1,4,,1,44,1,1,1,1,
104,104104,10410403,1041040304,1,,2,2,119,106,2,5,1,,,,1,108,2,1,1,,2,2,113,73,2,4,1,,,,1,163,1,1,1,2,
104,104104,10410403,1041040304,2,,2,2,44,48,2,4,1,,,,1,84,2,1,1,,2,1,34,46,2,4,1,,,,1,69,1,1,1,2,
104,104104,10410403,1041040304,3,,2,2,53,69,2,4,1,,,,1,90,2,1,1,,2,2,48,58,2,4,1,,,,1,91,1,1,1,2,
104,104104,10410403,1041040304,4,,2,2,55,50,2,4,1,,,,1,91,2,1,2,,2,2,60,64,2,4,1,,,,1,111,1,1,1,2,
104,104104,10410403,1041040304,5,,2,2,69,69,2,4,1,,,,1,115,2,1,1,,2,2,41,55,1,4,1,,,,1,82,1,1,1,2,
104,104104,10410403,1041040304,6,,1,2,37,68,2,5,1,,,,1,101,2,1,1,,1,2,55,39,1,4,1,,,,1,100,1,1,1,2,
104,104104,10410403,1041040304,7,,,,46,39,,,,,,,,,,,,,1,2,24,29,1,4,1,,,,1,45,1,1,1,2,
104,104105,10410504,1041050403,1,,2,2,58,68,2,4,1,,,,1,114,2,1,1,,2,2,80,83,2,4,2,1,96,,1,0,1,2,1,1,
104,104105,10410504,1041050403,2,,2,2,30,19,2,4,1,,,,1,36,1,1,1,,2,2,40,42,2,4,2,1,96,,1,0,1,1,1,1,
104,104105,10410504,1041050403,3,,2,2,27,26,2,4,1,,,,1,47,1,1,1,,2,2,53,45,2,4,2,1,96,,1,0,1,1,1,1,
104,104105,10410504,1041050403,4,,1,2,40,28,2,4,1,,,,1,56,1,1,1,,1,2,52,47,2,4,2,1,96,,1,0,1,1,2,1,
104,104105,10410504,1041050403,5,,1,2,32,36,1,4,1,,,,1,51,1,1,1,,1,2,40,32,2,4,2,1,96,,1,0,1,1,2,1,
104,104105,10410504,1041050403,6,,1,2,16,18,1,4,1,,,,1,30,1,1,1,,1,2,35,39,2,4,2,1,96,,1,0,1,1,2,1,
104,104105,10410504,1041050403,7,,1,2,13,16,1,4,1,,,,1,28,1,1,1,,1,2,18,20,1,4,1,,,,1,27,1,1,1,1,
104,104208,10420804,1042080404,1,,2,2,175,144,2,1,,,,,,,,,,,2,2,155,123,2,4,1,,,,1,261,1,1,1,2,
104,104208,10420804,1042080404,2,,2,2,93,78,2,3,,,,,,,,,,,2,2,97,83,2,4,1,,,,1,174,1,1,1,2,
104,104208,10420804,1042080404,3,,2,2,109,126,2,3,,,,,,,,,,,2,1,95,96,2,4,1,,,,1,185,1,1,1,2,
104,104208,10420804,1042080404,4,,2,2,145,149,2,3,,,,,,,,,,,2,2,136,193,1,4,1,,,,1,253,1,1,1,2,
104,104208,10420804,1042080404,5,,2,2,157,148,1,3,,,,,,,,,,,2,2,125,152,1,4,1,,,,1,259,1,1,1,2,
104,104208,10420804,1042080404,6,,1,2,128,138,1,2,,,,,,,,,,,1,1,135,133,1,4,1,,,,1,239,1,1,1,2,
104,104208,10420804,1042080404,7,,1,1,105,127,1,2,,,,,,,,,,,1,1,106,103,1,4,1,,,,1,196,1,1,1,2,
105,105105,10510502,1051050201,1,,2,2,92,98,1,1,1,,,,1,138,2,2,1,,2,1,45,41,2,1,1,,,,1,84,1,5,1,2,
105,105105,10510502,1051050201,2,,,,,,,,,,,,,,,,,,2,2,44,55,2,1,1,,,,1,98,1,1,1,2,
105,105105,10510502,1051050201,3,,,,,,,,,,,,,,,,,,1,2,30,32,2,1,1,,,,1,62,1,1,1,2,
105,105105,10510502,1051050201,4,,,,,,,,,,,,,,,,,,2,1,44,40,1,1,1,,,,1,80,1,1,1,2,
105,105105,10510502,1051050201,5,,,,,,,,,,,,,,,,,,2,2,32,25,1,1,1,,,,1,56,1,1,1,2,
105,105105,10510502,1051050201,6,,,,,,,,,,,,,,,,,,2,1,25,23,1,1,1,,,,1,48,1,1,1,2,
105,105105,10510502,1051050201,7,,,,,,,,,,,,,,,,,,2,1,39,43,1,1,1,,,,1,80,1,1,2,2,
106,106101,10610101,1061010108,1,,2,2,44,36,2,1,1,,,,1,78,1,1,2,,2,2,40,30,2,1,1,,,,1,69,1,1,2,1,
106,106101,10610101,1061010108,2,,2,1,40,31,1,1,1,,,,2,71,1,1,1,,2,1,32,34,1,1,1,,,,1,66,1,1,1,1,
106,106101,10610101,1061010108,3,,1,2,62,82,1,1,1,,,,1,140,1,2,1,,1,2,32,40,1,1,2,2,,11,1,61,1,1,1,1,
106,106101,10610101,1061010108,4,,2,1,42,41,1,1,1,,,,1,80,3,1,2,,2,1,36,32,1,1,1,,,,1,68,1,1,2,1,
106,106101,10610101,1061010108,5,,2,1,38,42,1,1,1,,,,1,79,1,1,2,,2,1,32,43,1,1,1,,,,1,72,1,1,1,1,
106,106101,10610101,1061010108,6,,1,1,34,25,1,1,1,,,,1,59,1,1,2,,1,1,33,33,1,1,1,,,,1,65,1,1,1,1,
106,106101,10610101,1061010108,7,,2,2,,,1,1,1,,,,1,,,,,,2,2,23,21,1,1,1,,,,1,44,1,1,1,1,
106,106101,10610109,1061010902,1,,,,,,,,,,,,,,,,,,2,1,15,17,2,1,1,,,,1,32,1,2,1,3,"On holiday"
106,106101,10610109,1061010902,2,,,,,,,,,,,,,,,,,,2,1,10,10,2,1,1,,,,1,20,1,2,1,3,"On holiday"
106,106101,10610109,1061010902,3,,,,,,,,,,,,,,,,,,2,1,10,13,1,1,1,,,,1,21,1,1,1,3,"On holiday"
106,106101,10610109,1061010902,4,,,,,,,,,,,,,,,,,,2,2,10,8,1,1,1,,,,1,18,1,1,1,3,"On holiday"
106,106101,10610109,1061010902,5,,,,,,,,,,,,,,,,,,2,2,10,10,1,1,1,,,,1,19,1,1,1,3,"On holiday"
106,106101,10610109,1061010902,6,,,,,,,,,,,,,,,,,,1,2,10,9,1,1,1,,,,1,19,1,1,2,3,"On holiday"
106,106101,10610109,1061010902,7,,,,,,,,,,,,,,,,,,2,1,14,16,1,1,2,1,1,,1,30,1,1,1,3,"On holiday"
106,106106,10610606,1061060602,1,,2,2,29,34,2,4,,,,,,,,,,,2,2,31,26,2,4,,,,,,,,,,1,
106,106106,10610606,1061060602,2,,2,2,35,19,2,4,,,,,,,,,,,2,2,29,40,2,4,,,,,,,,,,1,
106,106106,10610606,1061060602,3,,1,2,39,26,2,2,,,,,,,,,,,1,2,49,36,2,4,,,,,,,,,,1,
106,106106,10610606,1061060602,4,,2,2,30,39,2,4,,,,,,,,,,,2,2,34,35,2,4,,,,,,,,,,1,
106,106106,10610606,1061060602,5,,1,2,29,26,2,3,,,,,,,,,,,1,2,32,37,1,4,,,,,,,,,,1,
106,106106,10610606,1061060602,6,,1,2,29,15,2,3,,,,,,,,,,,1,2,25,21,1,4,,,,,,,,,,1,
106,106106,10610606,1061060602,7,,1,2,11,9,2,3,,,,,,,,,,,1,2,19,16,1,4,,,,,,,,,,1,
107,107105,10710503,1071050302,1,,2,2,39,36,2,1,1,,,,1,60,1,1,1,,2,2,33,28,1,1,1,,,,1,55,1,1,1,1,
107,107105,10710503,1071050302,2,,2,2,33,30,2,1,2,1,96,,1,52,1,1,1,,2,2,23,23,1,1,1,,,,1,39,1,1,1,1,
107,107105,10710503,1071050302,3,,2,2,34,37,2,1,1,,,,1,52,1,1,1,,2,2,32,34,1,1,2,2,,,1,65,1,1,2,1,
107,107105,10710503,1071050302,4,,2,2,42,33,2,1,2,1,7,,1,50,1,1,2,,2,2,38,30,1,1,1,,,,1,64,1,1,2,1,
107,107105,10710503,1071050302,5,,2,2,40,34,2,1,1,,,,1,58,1,1,2,,2,2,31,28,1,1,1,,,,1,56,1,1,2,1,
107,107105,10710503,1071050302,6,,1,2,32,51,1,1,1,,,,1,42,1,1,1,,2,2,22,23,1,1,2,2,,,1,40,1,1,1,1,
107,107105,10710503,1071050302,7,,2,2,28,20,1,1,1,,,,1,48,1,1,1,,1,2,25,26,1,1,1,,,,1,29,1,1,1,1,
107,107105,10710505,1071050503,1,,2,1,45,24,2,2,1,,,,1,69,1,3,1,,2,1,48,34,2,2,1,,,,1,80,1,3,1,1,
107,107105,10710505,1071050503,2,,2,1,41,52,2,2,1,,,,1,92,1,2,2,,2,1,46,56,2,2,1,,,,1,102,1,2,2,1,
107,107105,10710505,1071050503,3,,2,2,41,38,2,1,1,,,,1,79,1,1,1,,2,2,45,46,2,1,2,1,1,,1,90,1,1,1,1,
107,107105,10710505,1071050503,4,,2,1,43,45,1,1,1,,,,1,80,2,1,1,,1,1,44,48,1,1,1,,,,1,92,2,1,1,1,
107,107105,10710505,1071050503,5,,2,2,39,42,1,1,2,1,1,,1,81,1,1,2,,2,2,44,42,1,1,1,,,,1,86,1,1,2,1,
107,107105,10710505,1071050503,6,,2,2,44,44,1,1,1,,,,1,85,1,1,1,,2,2,48,46,1,1,1,,,,1,94,1,1,1,1,
107,107105,10710505,1071050503,7,,1,1,43,35,1,1,1,,,,1,78,1,1,2,,1,1,46,40,1,1,1,,,,1,84,1,1,2,1,
107,107202,10720206,1072020601,1,,1,2,4,5,2,1,2,1,1,,1,3,1,1,2,,2,2,5,5,2,1,1,,,,1,10,1,1,2,1,
107,107202,10720206,1072020601,2,,1,2,5,6,2,1,1,,,,1,6,1,2,2,,1,2,7,5,2,1,1,,,,1,12,1,2,2,1,
107,107202,10720206,1072020601,3,,1,3,8,4,1,2,1,,,,1,12,1,2,2,,1,3,9,6,2,1,1,,,,1,12,1,2,2,1,
107,107202,10720206,1072020601,4,,1,2,5,4,2,1,1,,,,1,9,1,1,2,,1,2,6,4,2,1,1,,,,1,10,1,1,2,1,
107,107202,10720206,1072020601,5,,1,2,5,4,2,1,1,,,,1,8,1,1,2,,1,2,5,3,2,1,1,,,,1,8,1,1,2,1,
107,107202,10720206,1072020601,6,,1,2,2,3,1,1,1,,,,1,5,1,1,2,,1,2,6,6,1,1,2,2,,13,1,11,1,1,2,1,
107,107202,10720206,1072020601,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
107,107302,10730203,1073020305,1,,,,,,,,,,,,,,,,,,2,2,53,40,2,1,1,,,,1,69,1,2,1,3,"On holiday"
107,107302,10730203,1073020305,2,,,,,,,,,,,,,,,,,,2,2,30,20,1,1,1,,,,1,37,1,2,1,3,"On holiday"
107,107302,10730203,1073020305,3,,,,,,,,,,,,,,,,,,2,2,19,21,1,1,1,,,,1,32,1,1,1,3,"On holiday"
107,107302,10730203,1073020305,4,,,,,,,,,,,,,,,,,,1,2,23,30,1,1,2,2,,13,1,27,1,1,1,3,"On holiday"
107,107302,10730203,1073020305,5,,,,,,,,,,,,,,,,,,1,2,33,23,1,1,1,,,,1,33,1,1,1,3,"On holiday"
107,107302,10730203,1073020305,6,,,,,,,,,,,,,,,,,,1,2,50,30,1,1,1,,,,1,38,1,1,1,3,"On holiday"
107,107302,10730203,1073020305,7,,,,,,,,,,,,,,,,,,1,2,15,14,1,1,2,2,,15,1,25,1,1,1,3,"On holiday"
107,107305,10730507,1073050702,1,,,,,,,,,,,,,,,,,,2,1,20,20,2,1,1,,,,1,38,1,1,2,3,"On holiday"
107,107305,10730507,1073050702,2,,,,,,,,,,,,,,,,,,2,2,28,23,2,1,2,1,4,,1,41,1,1,1,3,"On holiday"
107,107305,10730507,1073050702,3,,,,,,,,,,,,,,,,,,2,2,25,26,2,1,1,,,,1,27,1,1,1,3,"On holiday"
107,107305,10730507,1073050702,4,,,,,,,,,,,,,,,,,,2,1,12,14,2,1,2,1,4,,1,23,1,1,1,3,"On holiday"
107,107305,10730507,1073050702,5,,,,,,,,,,,,,,,,,,1,1,19,22,1,1,1,,,,1,36,1,1,1,3,"On holiday"
107,107305,10730507,1073050702,6,,,,,,,,,,,,,,,,,,1,2,18,41,1,1,1,,,,1,56,1,1,1,3,"On holiday"
107,107305,10730507,1073050702,7,,,,,,,,,,,,,,,,,,1,1,17,25,1,1,1,,,,1,36,1,1,1,3,"On holiday"
108,108106,10810603,1081060309,1,,,,,,,,,,,,,,,,,,2,1,14,16,2,2,1,,,,1,33,1,2,1,3,"On holiday"
108,108106,10810603,1081060309,2,,,,,,,,,,,,,,,,,,2,2,22,19,2,1,1,,,,1,34,1,2,1,3,"On holiday"
108,108106,10810603,1081060309,3,,,,,,,,,,,,,,,,,,2,2,32,34,2,1,1,,,,1,57,1,1,2,3,"On holiday"
108,108106,10810603,1081060309,4,,,,,,,,,,,,,,,,,,1,3,36,40,1,1,1,,,,2,53,1,1,2,3,"On holiday"
108,108106,10810603,1081060309,5,,,,,,,,,,,,,,,,,,1,2,53,30,1,2,1,,,,1,73,1,1,2,3,"On holiday"
108,108106,10810603,1081060309,6,,,,,,,,,,,,,,,,,,2,2,33,39,1,1,1,,,,1,45,1,1,1,3,"On holiday"
108,108106,10810603,1081060309,7,,,,,,,,,,,,,,,,,,1,2,33,29,1,1,1,,,,1,57,1,1,1,3,"On holiday"
108,108301,10830101,1083010101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"On holiday"
108,108301,10830101,1083010101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"On holiday"
108,108301,10830101,1083010101,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"On holiday"
108,108301,10830101,1083010101,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"On holiday"
108,108301,10830101,1083010101,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"On holiday"
108,108301,10830101,1083010101,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"On holiday"
108,108301,10830101,1083010101,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"On holiday"
108,108301,10830105,1083010505,1,,,,,,,,,,,,,,,,,,2,2,56,47,2,1,1,,,,1,69,1,2,1,3,"On holiday"
108,108301,10830105,1083010505,2,,,,,,,,,,,,,,,,,,2,2,39,34,2,1,1,,,,1,44,1,2,1,3,"On holiday"
108,108301,10830105,1083010505,3,,,,,,,,,,,,,,,,,,2,2,43,23,2,1,1,,,,1,42,1,2,1,3,"On holiday"
108,108301,10830105,1083010505,4,,,,,,,,,,,,,,,,,,2,2,58,48,1,1,1,,,,1,80,1,1,2,3,"On holiday"
108,108301,10830105,1083010505,5,,,,,,,,,,,,,,,,,,1,2,55,55,1,1,1,,,,1,84,1,2,1,3,"On holiday"
108,108301,10830105,1083010505,6,,,,,,,,,,,,,,,,,,1,2,36,49,1,1,1,,,,1,61,1,1,1,3,"On holiday"
108,108301,10830105,1083010505,7,,,,,,,,,,,,,,,,,,1,2,24,33,1,1,1,,,,1,50,1,1,1,3,"On holiday"
108,108305,10830502,1083050204,1,,1,2,60,32,2,5,1,,,,1,23,1,1,1,,2,2,59,63,2,4,1,,,,1,59,1,2,1,1,
108,108305,10830502,1083050204,2,,1,2,41,30,2,5,1,,,,1,37,1,1,1,,1,2,40,43,2,4,1,,,,1,40,1,1,1,1,
108,108305,10830502,1083050204,3,,1,2,16,14,2,1,1,,,,1,24,1,5,2,,2,2,26,19,2,4,1,,,,1,55,1,1,1,1,
108,108305,10830502,1083050204,4,,1,2,10,25,2,5,2,2,,10,1,30,1,1,2,,1,2,38,31,1,3,1,,,,1,47,1,1,2,1,
108,108305,10830502,1083050204,5,,1,2,10,15,1,1,1,,,,1,20,1,1,2,,1,2,31,39,1,4,1,,,,1,60,1,1,2,1,
108,108305,10830502,1083050204,6,,1,2,18,10,1,1,1,,,,1,26,1,1,2,,1,1,14,25,1,4,1,,,,1,39,1,1,2,1,
108,108305,10830502,1083050204,7,,1,2,12,7,1,1,1,,,,1,18,1,1,2,,1,1,17,14,1,4,1,,,,1,26,1,1,2,1,
110,110105,11010501,1101050107,1,,2,2,45,36,2,1,2,2,,11,1,73,1,2,2,,2,2,47,38,2,1,1,,,,1,85,1,2,1,1,
110,110105,11010501,1101050107,2,,2,2,33,35,2,1,1,,,,1,67,1,2,2,,2,2,37,39,2,1,1,,,,1,74,1,2,1,1,
110,110105,11010501,1101050107,3,,1,2,45,36,2,1,1,,,,1,81,1,1,2,,1,2,41,42,2,1,1,,,,1,82,1,1,2,1,
110,110105,11010501,1101050107,4,,2,2,36,41,2,2,1,,,,1,75,1,1,2,,2,2,33,32,1,1,1,,,,1,65,1,1,2,1,
110,110105,11010501,1101050107,5,,1,2,31,32,1,1,1,,,,1,63,1,1,1,,2,2,35,29,1,1,1,,,,1,60,1,1,1,1,
110,110105,11010501,1101050107,6,,1,1,27,35,1,1,1,,,,1,60,1,1,2,,1,1,28,34,1,1,2,1,1,,1,62,1,1,1,1,
110,110105,11010501,1101050107,7,,1,2,25,27,1,1,1,,,,1,52,1,1,2,,1,2,30,28,1,1,1,,,,1,58,1,1,1,1,
110,110203,11020306,1102030601,1,,2,2,102,127,2,4,1,,,,1,141,5,1,1,,2,2,116,107,1,5,1,,,,1,87,5,1,1,2,
110,110203,11020306,1102030601,2,,2,2,70,79,2,1,1,,,,1,60,5,1,1,,2,2,62,61,2,5,1,,,,1,29,5,1,1,2,
110,110203,11020306,1102030601,3,,2,2,41,52,1,4,1,,,,1,40,1,1,1,,2,2,54,59,2,4,1,,,,1,46,1,1,2,2,
110,110203,11020306,1102030601,4,,1,1,37,42,1,4,1,,,,1,33,1,1,1,,1,2,51,31,2,4,1,,,,1,26,1,1,2,2,
110,110203,11020306,1102030601,5,,1,2,36,42,1,4,1,,,,1,35,1,1,2,,2,2,36,33,1,4,1,,,,1,19,1,1,2,2,
110,110203,11020306,1102030601,6,,1,1,21,29,1,4,1,,,,1,33,1,1,2,,1,1,21,29,1,4,1,,,,1,18,1,1,2,2,
