"District_Name","SubCounty","Parish","Villagecode","medical_staff_ID","C4PQ118","C4PQ119","C4PQ120","C4PQ121","C4PQ122_1","C4PQ122_2","C4PQ123","C4PQ117_V2","C4PQ118_V2","C4PQ119_V2","C4PQ120_V2","C4PQ121_V2","C4PQ122_1_V2","C4PQ122_2_V2","C4PQ123_V2","Health_Response","Reason_Health_Not_Done"
204,204301,20430101,2043010103,60,,,,,,,,,2,4,2,1,11,,1,1,
204,204301,20430101,2043010103,61,,,,,,,,,2,3,2,1,11,,1,1,
204,204301,20430101,2043010103,62,,,,,,,,,2,4,2,1,11,,1,1,
204,204301,20430101,2043010103,63,,,,,,,,,2,12,2,1,11,,1,1,
204,204301,20430101,2043010103,64,,,,,,,,,1,96,1,1,,,1,1,
204,204301,20430101,2043010103,65,,,,,,,,,2,96,1,1,,,1,1,
204,204301,20430101,2043010103,66,,,,,,,,,1,96,2,1,,,1,1,
204,204301,20430101,2043010103,67,,,,,,,,,1,16,1,,,,2,1,
204,204301,20430101,2043010103,68,,,,,,,,,2,16,1,,,,2,1,
204,204301,20430101,2043010103,69,,,,,,,,,2,16,1,,,,2,1,
204,204301,20430101,2043010103,70,,,,,,,,,1,16,2,1,11,,2,1,
204,204301,20430101,2043010103,71,,,,,,,,,1,14,2,1,11,,1,1,
204,204301,20430101,2043010103,72,,,,,,,,,1,14,2,1,11,,1,1,
204,204301,20430101,2043010103,73,,,,,,,,,1,96,2,1,11,,1,1,
204,204301,20430101,2043010103,74,,,,,,,,,2,96,2,1,11,,2,1,
204,204301,20430102,2043010202,1,,,,,,,,,2,3,2,1,96,,1,,
204,204301,20430102,2043010202,2,,,,,,,,,2,3,1,,,,1,,
204,204301,20430102,2043010202,3,,,,,,,,,2,6,2,1,11,,2,,
204,204301,20430102,2043010202,4,,,,,,,,,2,8,1,,,,1,,
204,204301,20430102,2043010202,5,,,,,,,,,2,8,2,1,10,,1,,
204,204301,20430102,2043010202,6,,,,,,,,,1,96,1,,,,1,,
204,204301,20430102,2043010202,7,,,,,,,,,2,96,2,1,11,,1,,
204,204302,20430205,2043020514,1,1,1,2,1,11,,1,,1,1,1,,,,1,2,
204,204302,20430205,2043020514,2,2,6,2,2,,1,1,,1,1,2,1,11,,1,2,
204,204302,20430205,2043020514,3,2,6,1,,,,1,,2,6,1,,,,1,2,
204,204302,20430205,2043020514,4,1,12,2,1,9,,1,,2,3,,,,,1,2,
204,204302,20430205,2043020514,5,1,14,2,2,,96,1,,1,14,2,1,11,,1,2,
204,204302,20430205,2043020514,6,2,14,2,1,11,,1,,1,14,1,,,,1,2,
204,204302,20430205,2043020514,8,1,8,2,1,11,,1,,2,5,1,,,,1,2,
204,204302,20430205,2043020514,9,2,8,1,,,,1,,2,5,2,1,11,,1,2,
204,204302,20430205,2043020514,10,2,11,2,2,,96,1,,1,12,2,1,11,,1,2,
204,204302,20430205,2043020514,11,1,96,2,2,,96,1,,2,12,2,1,9,,1,2,
204,204302,20430205,2043020514,12,1,96,2,1,11,,1,,1,96,1,,,,1,2,
204,204302,20430205,2043020514,13,1,1,2,1,11,,2,,1,8,1,,,,1,2,
204,204302,20430205,2043020514,14,,,,,,,,,1,96,,,,,,2,
204,204302,20430205,2043020514,15,,,,,,,,,1,8,2,1,11,,1,2,
204,204302,20430205,2043020514,16,,,,,,,,,2,16,1,,,,2,2,
204,204302,20430205,2043020514,17,,,,,,,,,2,11,1,,,,1,2,
204,204302,20430205,2043020514,18,,,,,,,,,1,96,1,,,,2,2,
205,205104,20510401,2051040101,,,,,,,,,,,,,,,,,3,"they use a gov''t hospital (kamuli hospital)"
207,207103,20710301,2071030105,1,2,8,2,1,5,,1,,2,6,1,,,,1,1,
207,207103,20710301,2071030105,2,1,8,1,,,,1,,1,8,1,,,,1,1,
207,207103,20710301,2071030105,3,2,6,1,,,,1,,2,8,1,,,,1,1,
207,207103,20710301,2071030105,4,2,16,1,,,,2,,2,16,1,,,,2,1,
208,208102,20810214,2081021402,1,1,7,2,1,7,,1,,1,6,2,1,9,,1,1,
208,208102,20810214,2081021402,1,1,7,2,1,7,,1,,1,6,2,1,9,,1,1,
208,208102,20810214,2081021402,1,1,7,2,1,7,,1,,,,,,,,,1,
208,208102,20810214,2081021402,1,1,7,2,1,7,,1,,,,,,,,,1,
208,208102,20810214,2081021402,2,1,6,1,,,,1,,,,,,,,,1,
208,208102,20810214,2081021402,2,1,6,1,,,,1,,,,,,,,,1,
208,208102,20810214,2081021402,2,1,6,1,,,,1,,2,5,1,,,,1,1,
208,208102,20810214,2081021402,2,1,6,1,,,,1,,2,5,1,,,,1,1,
208,208102,20810214,2081021402,3,2,3,1,,,,2,,,,,,,,,1,
208,208102,20810214,2081021402,3,2,3,1,,,,2,,,,,,,,,1,
208,208102,20810214,2081021402,3,2,3,1,,,,2,,1,96,2,1,18,,1,1,
208,208102,20810214,2081021402,3,2,3,1,,,,2,,1,96,2,1,18,,1,1,
208,208102,20810214,2081021402,4,1,16,1,,,,2,,,,,,,,,1,
208,208102,20810214,2081021402,4,1,16,1,,,,2,,,,,,,,,1,
208,208102,20810214,2081021402,4,1,16,1,,,,2,,2,96,2,1,18,,1,1,
208,208102,20810214,2081021402,4,1,16,1,,,,2,,2,96,2,1,18,,1,1,
208,208102,20810214,2081021402,5,,,,,,,,,1,16,1,,,,1,1,
208,208102,20810214,2081021402,5,,,,,,,,,1,16,1,,,,1,1,
208,208104,20810404,2081040401,1,,,,,,,,,,,,,,,,1,
208,208104,20810404,2081040401,2,,,,,,,,,,,,,,,,1,
208,208104,20810404,2081040401,3,,,,,,,,,,,,,,,,1,
208,208104,20810404,2081040401,4,,,,,,,,,,,,,,,,1,
208,208104,20810404,2081040401,5,,,,,,,,,,,,,,,,1,
208,208104,20810404,2081040401,6,,,,,,,,,,,,,,,,1,
208,208104,20810404,2081040401,7,,,,,,,,,,,,,,,,1,
208,208107,20810713,2081071301,1,2,96,1,,,,1,,2,96,1,,,,1,1,
208,208107,20810713,2081071301,2,1,1,1,,,,1,,2,1,2,1,10,,1,1,
208,208107,20810713,2081071301,3,2,96,1,,,,1,,2,96,1,,,,1,1,
208,208107,20810713,2081071301,4,2,6,1,,,,1,,2,3,1,,,,1,1,
208,208107,20810713,2081071301,5,2,6,2,1,11,,1,,1,11,2,1,3,,1,1,
208,208107,20810713,2081071301,6,2,6,2,1,11,,2,,2,6,1,,,,1,1,
208,208107,20810713,2081071301,7,2,6,1,,,,2,,2,6,1,,,,1,1,
208,208107,20810713,2081071301,8,2,3,2,1,11,,1,,2,6,1,,,,1,1,
208,208107,20810713,2081071301,9,2,3,2,1,11,,1,,2,6,2,1,10,,1,1,
208,208107,20810713,2081071301,10,2,6,1,,,,1,,1,8,2,1,11,,1,1,
208,208107,20810713,2081071301,11,1,14,1,,,,1,,1,96,2,1,2,,1,1,
208,208107,20810713,2081071301,12,1,8,2,1,11,,1,,1,14,2,1,11,,1,1,
208,208107,20810713,2081071301,13,2,12,1,,,,1,,1,14,2,1,9,,1,1,
208,208107,20810713,2081071301,14,1,11,2,1,96,,1,,2,16,1,,,,1,1,
208,208107,20810713,2081071301,15,2,3,2,1,9,,1,,1,16,1,,,,1,1,
208,208107,20810713,2081071301,16,1,14,2,1,9,,1,,1,16,1,,,,1,1,
208,208107,20810713,2081071301,17,1,16,1,,,,2,,2,96,1,,,,1,1,
208,208107,20810713,2081071301,18,2,16,2,1,96,,2,,1,96,1,,,,1,1,
208,208107,20810713,2081071301,19,1,16,1,,,,2,,2,96,1,,,,1,1,
209,209201,20920101,2092010105,1,1,1,2,1,11,,1,,1,1,1,,,,1,1,
209,209201,20920101,2092010105,2,2,3,2,1,11,,2,,2,3,2,1,11,,1,1,
209,209201,20920101,2092010105,3,2,3,1,,,,1,,2,3,2,1,11,,1,1,
209,209201,20920101,2092010105,4,2,3,1,,,,1,,2,3,1,,,,1,1,
209,209201,20920101,2092010105,5,2,3,1,,,,1,,2,3,2,1,11,,1,1,
209,209201,20920101,2092010105,6,2,6,2,1,11,,1,,2,6,2,1,11,,1,1,
209,209201,20920101,2092010105,7,1,6,1,,,,1,,1,6,1,,,,1,1,
209,209201,20920101,2092010105,8,1,8,1,,,,1,,1,8,2,1,11,,1,1,
209,209201,20920101,2092010105,9,1,8,2,1,10,,1,,1,8,2,1,11,,1,1,
209,209201,20920101,2092010105,10,2,8,1,,,,1,,2,8,1,,,,1,1,
209,209201,20920101,2092010105,11,2,8,1,,,,1,,2,8,2,1,11,,1,1,
209,209201,20920101,2092010105,12,1,14,1,,,,1,,1,14,2,1,11,,1,1,
209,209201,20920101,2092010105,13,2,6,2,1,9,,1,,2,6,2,1,11,,1,1,
209,209201,20920101,2092010105,14,1,16,2,1,11,,2,,1,6,2,1,11,,1,1,
209,209201,20920101,2092010105,15,2,16,1,,,,2,,1,14,2,1,11,,1,1,
209,209201,20920104,2092010401,,,,,,,,,,,,,,,,,3,"weekend"
210,210205,21020504,2102050401,1,1,1,2,1,11,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,1,1,1,2,1,11,,1,,,,,,,,,1,
210,210205,21020504,2102050401,2,2,3,1,,,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,2,2,3,1,,,,1,,,,,,,,,1,
210,210205,21020504,2102050401,3,2,6,2,1,11,,1,,,,,,,,,1,
210,210205,21020504,2102050401,3,2,6,2,1,11,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,4,2,6,1,,,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,4,2,6,1,,,,1,,,,,,,,,1,
210,210205,21020504,2102050401,5,1,14,1,,,,1,,,,,,,,,1,
210,210205,21020504,2102050401,5,1,14,1,,,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,6,1,14,2,1,11,,1,,,,,,,,,1,
210,210205,21020504,2102050401,6,1,14,2,1,11,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,7,1,8,2,1,11,,1,,,,,,,,,1,
210,210205,21020504,2102050401,7,1,8,2,1,11,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,8,2,8,2,1,11,,1,,,,,,,,,1,
210,210205,21020504,2102050401,8,2,8,2,1,11,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,9,1,11,1,,,,1,,,,,,,,,1,
210,210205,21020504,2102050401,9,1,11,1,,,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,10,1,16,1,,,,1,,,,,,,,,1,
210,210205,21020504,2102050401,10,1,16,1,,,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,11,1,16,1,,,,1,,,,,,,,,3,"staff gone on outreach"
210,210205,21020504,2102050401,11,1,16,1,,,,1,,,,,,,,,1,
210,210205,21020504,2102050401,12,1,16,1,,,,2,,,,,,,,,1,
210,210205,21020504,2102050401,12,1,16,1,,,,2,,,,,,,,,3,"staff gone on outreach"
211,211101,21110105,2111010504,1,2,6,1,,,,1,,2,8,1,,,,1,1,
211,211101,21110105,2111010504,2,2,6,1,,,,2,,2,6,2,1,10,,2,1,
211,211101,21110105,2111010504,3,2,8,1,,,,1,,2,6,2,1,3,,1,1,
211,211101,21110105,2111010504,4,1,16,1,,,,1,,1,16,1,,,,1,1,
211,211101,21110105,2111010504,5,2,6,1,,,,1,,2,96,2,1,11,,2,1,
211,211103,21110303,2111030302,1,2,6,1,,,,1,,2,7,1,,,,1,1,
211,211103,21110303,2111030302,2,2,3,1,,,,1,,2,3,1,,,,1,1,
211,211103,21110303,2111030302,3,2,8,2,1,9,,1,,2,8,2,1,11,,1,1,
211,211103,21110303,2111030302,4,2,12,1,,,,1,,1,12,2,1,11,,1,1,
211,211103,21110303,2111030302,5,1,16,1,,,,2,,1,16,1,,,,1,1,
211,211103,21110303,2111030302,6,,,,,,,,,1,96,1,,,,3,1,
211,211106,21110603,2111060303,1,2,6,2,1,5,,1,,2,6,1,,,,1,1,
211,211106,21110603,2111060303,2,2,8,1,,,,1,,2,8,1,,,,1,1,
211,211106,21110603,2111060303,3,2,8,1,,,,1,,1,16,1,,,,2,1,
211,211106,21110603,2111060303,4,2,6,2,1,9,,1,,,,,,,,,1,
211,211106,21110603,2111060303,5,1,16,1,,,,2,,,,,,,,,1,
212,212104,21210403,2121040306,1,1,1,2,1,3,,1,,2,3,2,1,11,,2,1,
212,212104,21210403,2121040306,2,1,1,2,1,11,,1,,2,6,1,,,,1,1,
212,212104,21210403,2121040306,3,1,5,1,,,,1,,2,6,1,,,,1,1,
212,212104,21210403,2121040306,4,2,6,1,,,,1,,1,1,2,1,11,,1,1,
212,212104,21210403,2121040306,5,2,6,1,,,,1,,1,1,2,1,11,,1,1,
212,212104,21210403,2121040306,6,2,11,1,,,,1,,2,11,2,1,11,,1,1,
212,212104,21210403,2121040306,7,1,14,2,1,1,,1,,1,14,2,1,11,,1,1,
212,212104,21210403,2121040306,8,1,16,1,,,,2,,1,16,1,,,,2,1,
212,212104,21210403,2121040306,9,1,16,1,,,,1,,1,16,2,1,11,,1,1,
212,212104,21210403,2121040306,10,1,12,2,1,3,,1,,1,12,2,1,11,,1,1,
212,212105,21210504,2121050407,1,1,1,1,,,,1,,1,1,2,1,5,,1,1,
212,212105,21210504,2121050407,2,2,1,1,,,,1,,2,1,1,,,,1,1,
212,212105,21210504,2121050407,3,2,1,1,,,,1,,2,1,2,1,3,,1,1,
212,212105,21210504,2121050407,4,2,6,1,,,,1,,2,6,1,,,,1,1,
212,212105,21210504,2121050407,5,2,3,2,1,10,,1,,2,3,2,1,18,,1,1,
212,212105,21210504,2121050407,6,2,6,2,1,11,,1,,2,6,2,1,11,,1,1,
212,212105,21210504,2121050407,7,2,3,2,1,9,,1,,2,6,1,,,,1,1,
212,212105,21210504,2121050407,8,1,11,1,,,,1,,1,11,2,1,11,,1,1,
212,212105,21210504,2121050407,9,1,12,2,1,18,,1,,1,12,2,1,11,,1,1,
212,212105,21210504,2121050407,10,1,14,1,,,,1,,1,14,1,,,,1,1,
212,212105,21210504,2121050407,11,2,8,1,,,,1,,2,8,2,1,9,,1,1,
212,212105,21210504,2121050407,12,1,1,2,1,3,,1,,1,1,2,1,11,,1,1,
212,212105,21210504,2121050407,13,2,16,1,,,,2,,2,16,1,,,,1,1,
212,212105,21210504,2121050407,14,1,16,1,,,,2,,1,16,1,,,,1,1,
212,212202,21220201,2122020101,1,1,1,1,,,,1,,,,,,,,,1,
212,212202,21220201,2122020101,2,2,5,1,,,,1,,,,,,,,,1,
212,212202,21220201,2122020101,3,1,11,2,1,11,,2,,,,,,,,,1,
212,212202,21220201,2122020101,4,1,16,1,,,,1,,,,,,,,,1,
212,212202,21220201,2122020101,5,2,8,2,1,10,,1,,,,,,,,,1,
212,212305,21230502,2123050204,,,,,,,,,,,,,,,,,1,
212,212311,21231101,2123110101,1,1,1,1,,,,1,,2,3,2,1,9,,1,1,
212,212311,21231101,2123110101,2,2,1,2,1,11,,1,,2,8,2,1,9,,1,1,
212,212311,21231101,2123110101,3,1,6,2,1,2,,1,,2,3,1,,,,1,1,
212,212311,21231101,2123110101,4,2,6,2,1,11,,1,,2,6,1,,,,1,1,
212,212311,21231101,2123110101,5,2,6,2,1,2,,1,,1,12,2,1,11,,1,1,
212,212311,21231101,2123110101,6,2,3,2,1,11,,1,,1,1,2,1,3,,1,1,
212,212311,21231101,2123110101,7,2,3,2,1,2,,1,,1,6,2,1,11,,1,1,
212,212311,21231101,2123110101,8,2,3,2,1,11,,1,,2,8,2,1,11,,1,1,
212,212311,21231101,2123110101,9,2,8,2,1,2,,1,,2,8,2,1,11,,1,1,
212,212311,21231101,2123110101,10,2,8,2,1,2,,1,,2,1,1,,,,1,1,
212,212311,21231101,2123110101,11,2,8,2,1,2,,1,,1,11,1,,,,1,1,
212,212311,21231101,2123110101,12,2,8,2,1,2,,1,,2,8,2,1,11,,1,1,
212,212311,21231101,2123110101,13,2,8,2,1,2,,1,,1,16,1,,,,2,1,
212,212311,21231101,2123110101,14,1,11,2,1,11,,1,,1,16,2,1,11,,2,1,
212,212311,21231101,2123110101,15,1,16,1,,,,1,,2,16,1,,,,2,1,
212,212311,21231101,2123110101,16,2,16,1,,,,1,,1,16,2,1,11,,2,1,
214,214101,21410104,2141010403,,,,,,,,,,,,,,,,,3,"They use a hospital called buloba st. francis hospital"
214,214101,21410106,2141010604,,,,,,,,,,,,,,,,,3,"it''s a gorvenment hospital (st francis buluba hospital)"
214,214102,21410202,2141020206,1,,,,,,,,,2,3,1,,,,1,2,
214,214102,21410202,2141020206,2,,,,,,,,,2,5,2,1,1,,2,2,
214,214102,21410202,2141020206,3,,,,,,,,,2,8,1,,,,1,2,
214,214102,21410202,2141020206,4,,,,,,,,,1,96,1,,,,1,2,
214,214102,21410202,2141020206,5,,,,,,,,,2,96,1,,,,2,2,
214,214102,21410202,2141020206,6,,,,,,,,,2,96,1,,,,2,2,
214,214108,21410801,2141080105,,,,,,,,,,,,,,,,,,
214,214113,21411301,2141130103,1,2,6,1,,,,1,,2,6,1,,,,1,2,
214,214113,21411301,2141130103,2,2,3,2,2,,13,1,,2,6,1,,,,1,2,
214,214113,21411301,2141130103,3,2,6,2,2,,96,2,,2,3,2,1,1,,1,2,
214,214113,21411301,2141130103,4,,,,,,,,,1,16,2,2,,13,1,2,
214,214113,21411301,2141130103,5,,,,,,,,,,96,1,,,,2,2,
214,214113,21411303,2141130307,1,1,1,2,1,1,,1,,1,1,2,1,11,,1,1,
214,214113,21411303,2141130307,1,1,1,2,1,1,,1,,1,1,2,1,11,,1,,
214,214113,21411303,2141130307,2,2,1,2,1,3,,1,,2,1,1,,,,1,,
214,214113,21411303,2141130307,2,2,1,2,1,3,,1,,2,1,1,,,,1,1,
214,214113,21411303,2141130307,3,2,6,1,,,,1,,1,1,1,,,,1,1,
214,214113,21411303,2141130307,3,2,6,1,,,,1,,1,1,1,,,,1,,
214,214113,21411303,2141130307,4,2,6,1,,,,1,,2,7,1,,,,1,1,
214,214113,21411303,2141130307,4,2,6,1,,,,1,,2,7,1,,,,1,,
214,214113,21411303,2141130307,5,2,6,2,1,11,,1,,2,6,1,,,,1,1,
214,214113,21411303,2141130307,5,2,6,2,1,11,,1,,2,6,1,,,,1,,
214,214113,21411303,2141130307,6,2,6,2,1,10,,1,,2,5,2,1,11,,1,,
214,214113,21411303,2141130307,6,2,6,2,1,10,,1,,2,5,2,1,11,,1,1,
214,214113,21411303,2141130307,7,2,3,2,1,11,,1,,2,5,1,,,,1,,
214,214113,21411303,2141130307,7,2,3,2,1,11,,1,,2,5,1,,,,1,1,
214,214113,21411303,2141130307,8,2,3,2,1,9,,1,,2,8,1,,,,1,1,
214,214113,21411303,2141130307,8,2,3,2,1,9,,1,,2,8,1,,,,1,,
214,214113,21411303,2141130307,9,1,14,2,1,9,,1,,2,3,1,,,,1,,
214,214113,21411303,2141130307,9,1,14,2,1,9,,1,,2,3,1,,,,1,1,
214,214113,21411303,2141130307,10,1,14,1,,,,1,,2,8,2,1,10,,1,1,
214,214113,21411303,2141130307,10,1,14,1,,,,1,,2,8,2,1,10,,1,,
214,214113,21411303,2141130307,11,2,12,2,1,2,,1,,2,3,2,1,9,,1,,
214,214113,21411303,2141130307,11,2,12,2,1,2,,1,,2,3,2,1,9,,1,1,
214,214113,21411303,2141130307,12,2,11,2,1,96,,1,,1,14,2,1,9,,1,1,
214,214113,21411303,2141130307,12,2,11,2,1,96,,1,,1,14,2,1,9,,1,,
214,214113,21411303,2141130307,13,2,8,1,,,,1,,1,14,1,,,,1,,
214,214113,21411303,2141130307,13,2,8,1,,,,1,,1,14,1,,,,1,1,
214,214113,21411303,2141130307,14,2,8,2,1,9,,1,,1,16,2,2,,15,1,,
214,214113,21411303,2141130307,14,2,8,2,1,9,,1,,1,16,2,2,,15,1,1,
214,214113,21411303,2141130307,15,1,16,1,,,,1,,1,96,1,,,,1,1,
214,214113,21411303,2141130307,15,1,16,1,,,,1,,1,96,1,,,,1,,
214,214113,21411303,2141130307,16,1,96,1,,,,1,,2,11,2,1,1,,1,1,
214,214113,21411303,2141130307,16,1,96,1,,,,1,,2,11,2,1,1,,1,,
215,215109,21510902,2151090208,1,1,1,2,2,,3,1,,,,,,,,,1,
215,215109,21510902,2151090208,2,1,1,2,2,,11,1,,,,,,,,,1,
215,215109,21510902,2151090208,3,1,7,1,,,,1,,,,,,,,,1,
215,215109,21510902,2151090208,4,2,3,1,,,,1,,,,,,,,,1,
215,215109,21510902,2151090208,5,2,6,2,2,,1,1,,,,,,,,,1,
215,215109,21510902,2151090208,6,1,14,1,,,,2,,,,,,,,,1,
215,215109,21510902,2151090208,7,1,14,2,2,,96,2,,,,,,,,,1,
215,215109,21510902,2151090208,8,1,8,2,2,,11,1,,,,,,,,,1,
215,215109,21510902,2151090208,9,1,16,1,,,,1,,,,,,,,,1,
215,215109,21510902,2151090208,10,1,16,1,,,,1,,,,,,,,,1,
215,215109,21510902,2151090208,11,2,16,1,,,,1,,,,,,,,,1,
215,215109,21510902,2151090208,12,2,16,1,,,,1,,,,,,,,,1,
215,215115,21511502,2151150202,,,,,,,,,,,,,,,,,1,
215,215120,21512002,2151200204,1,1,1,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,2,1,1,2,1,1,,1,,,,,,,,,1,
215,215120,21512002,2151200204,3,2,5,2,1,3,,1,,,,,,,,,1,
215,215120,21512002,2151200204,4,2,5,2,1,1,,1,,,,,,,,,1,
215,215120,21512002,2151200204,5,2,6,2,1,11,,1,,,,,,,,,1,
215,215120,21512002,2151200204,6,1,6,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,7,2,3,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,8,2,3,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,9,2,8,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,10,1,8,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,11,1,11,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,12,2,16,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,13,1,16,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,14,1,14,2,2,,11,1,,,,,,,,,1,
215,215120,21512002,2151200204,15,1,14,2,2,,11,1,,,,,,,,,1,
215,215120,21512002,2151200204,16,1,16,1,,,,1,,,,,,,,,1,
215,215120,21512002,2151200204,17,1,16,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,1,1,1,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,1,1,1,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,1,1,1,1,,,,1,,1,1,1,,,,1,1,
216,216202,21620203,2162020306,1,1,1,1,,,,1,,1,1,1,,,,1,1,
216,216202,21620203,2162020306,2,2,7,2,1,6,,1,,,,,,,,,1,
216,216202,21620203,2162020306,2,2,7,2,1,6,,1,,,,,,,,,1,
216,216202,21620203,2162020306,2,2,7,2,1,6,,1,,1,1,1,,,,,1,
216,216202,21620203,2162020306,2,2,7,2,1,6,,1,,1,1,1,,,,,1,
216,216202,21620203,2162020306,3,2,4,1,,,,1,,2,7,1,,,,1,1,
216,216202,21620203,2162020306,3,2,4,1,,,,1,,2,7,1,,,,1,1,
216,216202,21620203,2162020306,3,2,4,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,3,2,4,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,4,1,14,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,4,1,14,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,4,1,14,1,,,,1,,2,6,1,,,,1,1,
216,216202,21620203,2162020306,4,1,14,1,,,,1,,2,6,1,,,,1,1,
216,216202,21620203,2162020306,5,1,6,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,5,1,6,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,5,1,6,1,,,,1,,1,6,2,1,9,,1,1,
216,216202,21620203,2162020306,5,1,6,1,,,,1,,1,6,2,1,9,,1,1,
216,216202,21620203,2162020306,6,2,6,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,6,2,6,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,6,2,6,1,,,,1,,1,6,1,,,,1,1,
216,216202,21620203,2162020306,6,2,6,1,,,,1,,1,6,1,,,,1,1,
216,216202,21620203,2162020306,7,1,6,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,7,1,6,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,7,1,6,1,,,,1,,2,4,1,,,,1,1,
216,216202,21620203,2162020306,7,1,6,1,,,,1,,2,4,1,,,,1,1,
216,216202,21620203,2162020306,8,2,3,1,,,,1,,2,3,2,1,9,,1,1,
216,216202,21620203,2162020306,8,2,3,1,,,,1,,2,3,2,1,9,,1,1,
216,216202,21620203,2162020306,8,2,3,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,8,2,3,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,9,2,3,1,,,,1,,2,3,1,,,,1,1,
216,216202,21620203,2162020306,9,2,3,1,,,,1,,2,3,1,,,,1,1,
216,216202,21620203,2162020306,9,2,3,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,9,2,3,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,10,1,11,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,10,1,11,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,10,1,11,1,,,,1,,1,14,1,,,,1,1,
216,216202,21620203,2162020306,10,1,11,1,,,,1,,1,14,1,,,,1,1,
216,216202,21620203,2162020306,11,2,8,2,1,9,,1,,2,14,1,,,,1,1,
216,216202,21620203,2162020306,11,2,8,2,1,9,,1,,2,14,1,,,,1,1,
216,216202,21620203,2162020306,11,2,8,2,1,9,,1,,,,,,,,,1,
216,216202,21620203,2162020306,11,2,8,2,1,9,,1,,,,,,,,,1,
216,216202,21620203,2162020306,12,1,16,1,,,,1,,1,11,1,,,,1,1,
216,216202,21620203,2162020306,12,1,16,1,,,,1,,1,11,1,,,,1,1,
216,216202,21620203,2162020306,12,1,16,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,12,1,16,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,13,2,8,1,,,,1,,1,16,1,,,,1,1,
216,216202,21620203,2162020306,13,2,8,1,,,,1,,1,16,1,,,,1,1,
216,216202,21620203,2162020306,13,2,8,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,13,2,8,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,14,2,14,1,,,,1,,1,96,1,,,,1,1,
216,216202,21620203,2162020306,14,2,14,1,,,,1,,1,96,1,,,,1,1,
216,216202,21620203,2162020306,14,2,14,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,14,2,14,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,15,1,96,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,15,1,96,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,15,1,96,1,,,,1,,1,96,1,,,,1,1,
216,216202,21620203,2162020306,15,1,96,1,,,,1,,1,96,1,,,,1,1,
216,216202,21620203,2162020306,16,1,96,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,16,1,96,1,,,,1,,,,,,,,,1,
216,216202,21620203,2162020306,16,1,96,1,,,,1,,1,12,1,,,,1,1,
216,216202,21620203,2162020306,16,1,96,1,,,,1,,1,12,1,,,,1,1,
216,216202,21620203,2162020306,17,1,96,1,,,,1,,,,,,,,,1,
