"HHID","h17q10b","h17q10a","wgt_X"
"H04509-04-01",3,2,2792.466796875
"H04509-04-01",4,2,2792.466796875
"H04509-04-01",5,2,2792.466796875
"H04509-04-01",6,2,2792.466796875
"H04509-04-01",7,2,2792.466796875
"H04509-04-01",8,2,2792.466796875
"H04509-04-01",9,2,2792.466796875
"H04509-04-01",10,2,2792.466796875
"H04509-04-01",11,2,2792.466796875
"H04509-04-01",12,2,2792.466796875
"H04602-04-01",1,2,2792.466796875
"H04602-04-01",2,1,2792.466796875
"H04602-04-01",3,1,2792.466796875
"H04602-04-01",4,2,2792.466796875
"H04602-04-01",5,2,2792.466796875
"H04602-04-01",6,2,2792.466796875
"H04602-04-01",7,2,2792.466796875
"H04602-04-01",8,2,2792.466796875
"H04602-04-01",9,2,2792.466796875
"H04602-04-01",10,2,2792.466796875
"H04602-04-01",11,2,2792.466796875
"H04602-04-01",12,2,2792.466796875
"H04603-04-01",1,2,2792.466796875
"H04603-04-01",2,1,2792.466796875
"H04603-04-01",3,1,2792.466796875
"H04603-04-01",4,2,2792.466796875
"H04603-04-01",5,2,2792.466796875
"H04603-04-01",6,2,2792.466796875
"H04603-04-01",7,1,2792.466796875
"H04603-04-01",8,1,2792.466796875
"H04603-04-01",9,2,2792.466796875
"H04603-04-01",10,2,2792.466796875
"H04603-04-01",11,2,2792.466796875
"H04603-04-01",12,2,2792.466796875
"H04604-04-01",1,2,2792.466796875
"H04604-04-01",2,2,2792.466796875
"H04604-04-01",3,2,2792.466796875
"H04604-04-01",4,2,2792.466796875
"H04604-04-01",5,1,2792.466796875
"H04604-04-01",6,2,2792.466796875
"H04604-04-01",7,2,2792.466796875
"H04604-04-01",8,2,2792.466796875
"H04604-04-01",9,2,2792.466796875
"H04604-04-01",10,2,2792.466796875
"H04604-04-01",11,2,2792.466796875
"H04604-04-01",12,2,2792.466796875
"H04606-04-01",1,1,1396.2333984375
"H04606-04-01",2,1,1396.2333984375
"H04606-04-01",3,1,1396.2333984375
"H04606-04-01",4,1,1396.2333984375
"H04606-04-01",5,1,1396.2333984375
"H04606-04-01",6,2,1396.2333984375
"H04606-04-01",7,2,1396.2333984375
"H04606-04-01",8,1,1396.2333984375
"H04606-04-01",9,1,1396.2333984375
"H04606-04-01",10,1,1396.2333984375
"H04606-04-01",11,2,1396.2333984375
"H04606-04-01",12,2,1396.2333984375
"H04607-04-01",1,2,2792.466796875
"H04607-04-01",2,2,2792.466796875
"H04607-04-01",3,2,2792.466796875
"H04607-04-01",4,2,2792.466796875
"H04607-04-01",5,2,2792.466796875
"H04607-04-01",6,2,2792.466796875
"H04607-04-01",7,2,2792.466796875
"H04607-04-01",8,2,2792.466796875
"H04607-04-01",9,1,2792.466796875
"H04607-04-01",10,1,2792.466796875
"H04607-04-01",11,2,2792.466796875
"H04607-04-01",12,2,2792.466796875
"H04609-04-01",1,2,2792.466796875
"H04609-04-01",2,2,2792.466796875
"H04609-04-01",3,2,2792.466796875
"H04609-04-01",4,2,2792.466796875
"H04609-04-01",5,1,2792.466796875
"H04609-04-01",6,1,2792.466796875
"H04609-04-01",7,1,2792.466796875
"H04609-04-01",8,2,2792.466796875
"H04609-04-01",9,2,2792.466796875
"H04609-04-01",10,2,2792.466796875
"H04609-04-01",11,2,2792.466796875
"H04609-04-01",12,2,2792.466796875
"H04610-04-01",1,2,930.822265625
"H04610-04-01",2,2,930.822265625
"H04610-04-01",3,2,930.822265625
"H04610-04-01",4,2,930.822265625
"H04610-04-01",5,2,930.822265625
"H04610-04-01",6,2,930.822265625
"H04610-04-01",7,1,930.822265625
"H04610-04-01",8,1,930.822265625
"H04610-04-01",9,1,930.822265625
"H04610-04-01",10,2,930.822265625
"H04610-04-01",11,2,930.822265625
"H04610-04-01",12,2,930.822265625
"H04610-04-02",1,2,930.822265625
"H04610-04-02",2,2,930.822265625
"H04610-04-02",3,2,930.822265625
"H04610-04-02",4,2,930.822265625
"H04610-04-02",5,2,930.822265625
"H04610-04-02",6,2,930.822265625
"H04610-04-02",7,1,930.822265625
"H04610-04-02",8,1,930.822265625
"H04610-04-02",9,1,930.822265625
"H04610-04-02",10,1,930.822265625
"H04610-04-02",11,2,930.822265625
"H04610-04-02",12,2,930.822265625
"H04810-04-01",1,1,2792.466796875
"H04810-04-01",2,1,2792.466796875
"H04810-04-01",3,1,2792.466796875
"H04810-04-01",4,2,2792.466796875
"H04810-04-01",5,2,2792.466796875
"H04810-04-01",6,2,2792.466796875
"H04810-04-01",7,2,2792.466796875
"H04810-04-01",8,2,2792.466796875
"H04810-04-01",9,2,2792.466796875
"H04810-04-01",10,2,2792.466796875
"H04810-04-01",11,2,2792.466796875
"H04810-04-01",12,2,2792.466796875
"H04905-04-01",1,2,2792.466796875
"H04905-04-01",2,2,2792.466796875
"H04905-04-01",3,2,2792.466796875
"H04905-04-01",4,2,2792.466796875
"H04905-04-01",5,2,2792.466796875
"H04905-04-01",6,2,2792.466796875
"H04905-04-01",7,2,2792.466796875
"H04905-04-01",8,1,2792.466796875
"H04905-04-01",9,1,2792.466796875
"H04905-04-01",10,1,2792.466796875
"H04905-04-01",11,2,2792.466796875
"H04905-04-01",12,2,2792.466796875
"H04907-04-01",1,2,2792.466796875
"H04907-04-01",2,2,2792.466796875
"H04907-04-01",3,2,2792.466796875
"H04907-04-01",4,1,2792.466796875
"H04907-04-01",5,1,2792.466796875
"H04907-04-01",6,1,2792.466796875
"H04907-04-01",7,2,2792.466796875
"H04907-04-01",8,2,2792.466796875
"H04907-04-01",9,2,2792.466796875
"H04907-04-01",10,2,2792.466796875
"H04907-04-01",11,2,2792.466796875
"H04907-04-01",12,2,2792.466796875
"H04913-04-01",1,2,465.4111328125
"H04913-04-01",2,2,465.4111328125
"H04913-04-01",3,1,465.4111328125
"H04913-04-01",4,1,465.4111328125
"H04913-04-01",5,2,465.4111328125
"H04913-04-01",6,2,465.4111328125
"H04913-04-01",7,2,465.4111328125
"H04913-04-01",8,2,465.4111328125
"H04913-04-01",9,2,465.4111328125
"H04913-04-01",10,2,465.4111328125
"H04913-04-01",11,2,465.4111328125
"H04913-04-01",12,2,465.4111328125
"H04913-04-02",1,2,465.4111328125
"H04913-04-02",2,2,465.4111328125
"H04913-04-02",3,2,465.4111328125
"H04913-04-02",4,2,465.4111328125
"H04913-04-02",5,2,465.4111328125
"H04913-04-02",6,2,465.4111328125
"H04913-04-02",7,2,465.4111328125
"H04913-04-02",8,2,465.4111328125
"H04913-04-02",9,1,465.4111328125
"H04913-04-02",10,2,465.4111328125
"H04913-04-02",11,2,465.4111328125
"H04913-04-02",12,2,465.4111328125
"H04913-04-06",1,2,465.4111328125
"H04913-04-06",2,2,465.4111328125
"H04913-04-06",3,2,465.4111328125
"H04913-04-06",4,1,465.4111328125
"H04913-04-06",5,2,465.4111328125
"H04913-04-06",6,1,465.4111328125
"H04913-04-06",7,2,465.4111328125
"H04913-04-06",8,2,465.4111328125
"H04913-04-06",9,2,465.4111328125
"H04913-04-06",10,2,465.4111328125
"H04913-04-06",11,2,465.4111328125
"H04913-04-06",12,2,465.4111328125
"H05002-04-01",1,2,2792.46655273438
"H05002-04-01",2,2,2792.46655273438
"H05002-04-01",3,2,2792.46655273438
"H05002-04-01",4,2,2792.46655273438
"H05002-04-01",5,2,2792.46655273438
"H05002-04-01",6,2,2792.46655273438
"H05002-04-01",7,1,2792.46655273438
"H05002-04-01",8,1,2792.46655273438
"H05002-04-01",9,1,2792.46655273438
"H05002-04-01",10,2,2792.46655273438
"H05002-04-01",11,2,2792.46655273438
"H05002-04-01",12,2,2792.46655273438
"H05005-04-01",1,2,2792.46655273438
"H05005-04-01",2,2,2792.46655273438
"H05005-04-01",3,1,2792.46655273438
"H05005-04-01",4,1,2792.46655273438
"H05005-04-01",5,2,2792.46655273438
"H05005-04-01",6,2,2792.46655273438
"H05005-04-01",7,2,2792.46655273438
"H05005-04-01",8,2,2792.46655273438
"H05005-04-01",9,2,2792.46655273438
"H05005-04-01",10,2,2792.46655273438
"H05005-04-01",11,2,2792.46655273438
"H05005-04-01",12,2,2792.46655273438
"H05006-04-01",1,2,2792.46655273438
"H05006-04-01",2,2,2792.46655273438
"H05006-04-01",3,2,2792.46655273438
"H05006-04-01",4,2,2792.46655273438
"H05006-04-01",5,2,2792.46655273438
"H05006-04-01",6,2,2792.46655273438
"H05006-04-01",7,2,2792.46655273438
"H05006-04-01",8,1,2792.46655273438
"H05006-04-01",9,1,2792.46655273438
"H05006-04-01",10,1,2792.46655273438
"H05006-04-01",11,2,2792.46655273438
"H05006-04-01",12,2,2792.46655273438
"H05007-04-01",1,2,2792.46655273438
"H05007-04-01",2,2,2792.46655273438
"H05007-04-01",3,2,2792.46655273438
"H05007-04-01",4,1,2792.46655273438
"H05007-04-01",5,1,2792.46655273438
"H05007-04-01",6,2,2792.46655273438
"H05007-04-01",7,2,2792.46655273438
"H05007-04-01",8,2,2792.46655273438
"H05007-04-01",9,2,2792.46655273438
"H05007-04-01",10,2,2792.46655273438
"H05007-04-01",11,2,2792.46655273438
"H05007-04-01",12,2,2792.46655273438
"H05107-04-01",1,2,2792.466796875
"H05107-04-01",2,2,2792.466796875
"H05107-04-01",3,2,2792.466796875
"H05107-04-01",4,2,2792.466796875
"H05107-04-01",5,1,2792.466796875
"H05107-04-01",6,1,2792.466796875
"H05107-04-01",7,1,2792.466796875
"H05107-04-01",8,1,2792.466796875
"H05107-04-01",9,2,2792.466796875
"H05107-04-01",10,2,2792.466796875
"H05107-04-01",11,2,2792.466796875
"H05107-04-01",12,2,2792.466796875
"H05109-04-01",1,2,2792.466796875
"H05109-04-01",2,2,2792.466796875
"H05109-04-01",3,2,2792.466796875
"H05109-04-01",4,2,2792.466796875
"H05109-04-01",5,2,2792.466796875
"H05109-04-01",6,2,2792.466796875
"H05109-04-01",7,1,2792.466796875
"H05109-04-01",8,1,2792.466796875
"H05109-04-01",9,2,2792.466796875
"H05109-04-01",10,2,2792.466796875
"H05109-04-01",11,2,2792.466796875
"H05109-04-01",12,2,2792.466796875
"H05303-04-01",1,2,2792.466796875
"H05303-04-01",2,2,2792.466796875
"H05303-04-01",3,2,2792.466796875
"H05303-04-01",4,1,2792.466796875
"H05303-04-01",5,1,2792.466796875
"H05303-04-01",6,1,2792.466796875
"H05303-04-01",7,1,2792.466796875
"H05303-04-01",8,1,2792.466796875
"H05303-04-01",9,2,2792.466796875
"H05303-04-01",10,2,2792.466796875
"H05303-04-01",11,2,2792.466796875
"H05303-04-01",12,2,2792.466796875
"H05306-04-01",1,2,1396.2333984375
"H05306-04-01",2,2,1396.2333984375
"H05306-04-01",3,2,1396.2333984375
"H05306-04-01",4,2,1396.2333984375
"H05306-04-01",5,1,1396.2333984375
"H05306-04-01",6,1,1396.2333984375
"H05306-04-01",7,1,1396.2333984375
"H05306-04-01",8,1,1396.2333984375
"H05306-04-01",9,2,1396.2333984375
"H05306-04-01",10,2,1396.2333984375
"H05306-04-01",11,2,1396.2333984375
"H05306-04-01",12,2,1396.2333984375
"H05308-04-01",1,2,2792.466796875
"H05308-04-01",2,1,2792.466796875
"H05308-04-01",3,1,2792.466796875
"H05308-04-01",4,1,2792.466796875
"H05308-04-01",5,1,2792.466796875
"H05308-04-01",6,1,2792.466796875
"H05308-04-01",7,1,2792.466796875
"H05308-04-01",8,2,2792.466796875
"H05308-04-01",9,2,2792.466796875
"H05308-04-01",10,2,2792.466796875
"H05308-04-01",11,2,2792.466796875
"H05308-04-01",12,2,2792.466796875
"H05310-04-02",1,2,1396.2333984375
"H05310-04-02",2,2,1396.2333984375
"H05310-04-02",3,2,1396.2333984375
"H05310-04-02",4,2,1396.2333984375
"H05310-04-02",5,2,1396.2333984375
"H05310-04-02",6,2,1396.2333984375
"H05310-04-02",7,1,1396.2333984375
"H05310-04-02",8,1,1396.2333984375
"H05310-04-02",9,1,1396.2333984375
"H05310-04-02",10,2,1396.2333984375
"H05310-04-02",11,2,1396.2333984375
"H05310-04-02",12,2,1396.2333984375
"H05404-04-01",1,2,2792.46655273438
"H05404-04-01",2,2,2792.46655273438
"H05404-04-01",3,2,2792.46655273438
"H05404-04-01",4,2,2792.46655273438
"H05404-04-01",5,2,2792.46655273438
"H05404-04-01",6,2,2792.46655273438
"H05404-04-01",7,2,2792.46655273438
"H05404-04-01",8,2,2792.46655273438
"H05404-04-01",9,1,2792.46655273438
"H05404-04-01",10,1,2792.46655273438
"H05404-04-01",11,2,2792.46655273438
"H05404-04-01",12,2,2792.46655273438
"H05406-04-01",1,1,2792.46655273438
"H05406-04-01",2,2,2792.46655273438
"H05406-04-01",3,2,2792.46655273438
"H05406-04-01",4,2,2792.46655273438
"H05406-04-01",5,2,2792.46655273438
"H05406-04-01",6,2,2792.46655273438
"H05406-04-01",7,1,2792.46655273438
"H05406-04-01",8,1,2792.46655273438
"H05406-04-01",9,1,2792.46655273438
"H05406-04-01",10,1,2792.46655273438
"H05406-04-01",11,1,2792.46655273438
"H05406-04-01",12,1,2792.46655273438
"H05412-04-03",1,1,930.822265625
"H05412-04-03",2,1,930.822265625
"H05412-04-03",3,1,930.822265625
"H05412-04-03",4,1,930.822265625
"H05412-04-03",5,2,930.822265625
"H05412-04-03",6,2,930.822265625
"H05412-04-03",7,2,930.822265625
"H05412-04-03",8,2,930.822265625
"H05412-04-03",9,2,930.822265625
"H05412-04-03",10,2,930.822265625
"H05412-04-03",11,2,930.822265625
"H05412-04-03",12,2,930.822265625
"H05703-04-01",1,2,2792.466796875
"H05703-04-01",2,2,2792.466796875
"H05703-04-01",3,2,2792.466796875
"H05703-04-01",4,2,2792.466796875
"H05703-04-01",5,2,2792.466796875
"H05703-04-01",6,2,2792.466796875
"H05703-04-01",7,2,2792.466796875
"H05703-04-01",8,1,2792.466796875
"H05703-04-01",9,1,2792.466796875
"H05703-04-01",10,1,2792.466796875
"H05703-04-01",11,2,2792.466796875
"H05703-04-01",12,2,2792.466796875
"H06108-04-01",1,2,2551.70141601563
"H06108-04-01",2,2,2551.70141601563
"H06108-04-01",3,2,2551.70141601563
"H06108-04-01",4,2,2551.70141601563
"H06108-04-01",5,2,2551.70141601563
"H06108-04-01",6,2,2551.70141601563
"H06108-04-01",7,2,2551.70141601563
"H06108-04-01",8,1,2551.70141601563
"H06108-04-01",9,1,2551.70141601563
"H06108-04-01",10,2,2551.70141601563
"H06108-04-01",11,2,2551.70141601563
"H06108-04-01",12,2,2551.70141601563
"H06110-04-01",1,2,2551.70141601563
"H06110-04-01",2,2,2551.70141601563
"H06110-04-01",3,2,2551.70141601563
"H06110-04-01",4,2,2551.70141601563
"H06110-04-01",5,2,2551.70141601563
"H06110-04-01",6,2,2551.70141601563
"H06110-04-01",7,2,2551.70141601563
"H06110-04-01",8,2,2551.70141601563
"H06110-04-01",9,1,2551.70141601563
"H06110-04-01",10,2,2551.70141601563
"H06110-04-01",11,2,2551.70141601563
"H06110-04-01",12,2,2551.70141601563
"H06201-04-01",1,2,2551.701171875
"H06201-04-01",2,2,2551.701171875
"H06201-04-01",3,2,2551.701171875
"H06201-04-01",4,2,2551.701171875
"H06201-04-01",5,2,2551.701171875
"H06201-04-01",6,2,2551.701171875
"H06201-04-01",7,2,2551.701171875
"H06201-04-01",8,2,2551.701171875
"H06201-04-01",9,1,2551.701171875
"H06201-04-01",10,1,2551.701171875
"H06201-04-01",11,2,2551.701171875
"H06201-04-01",12,2,2551.701171875
"H06301-04-01",1,2,2551.70141601563
"H06301-04-01",2,2,2551.70141601563
"H06301-04-01",3,2,2551.70141601563
"H06301-04-01",4,2,2551.70141601563
"H06301-04-01",5,2,2551.70141601563
"H06301-04-01",6,2,2551.70141601563
"H06301-04-01",7,2,2551.70141601563
"H06301-04-01",8,1,2551.70141601563
"H06301-04-01",9,1,2551.70141601563
"H06301-04-01",10,1,2551.70141601563
"H06301-04-01",11,2,2551.70141601563
"H06301-04-01",12,2,2551.70141601563
"H06807-04-01",1,2,2551.701171875
"H06807-04-01",2,2,2551.701171875
"H06807-04-01",3,2,2551.701171875
"H06807-04-01",4,1,2551.701171875
"H06807-04-01",5,2,2551.701171875
"H06807-04-01",6,2,2551.701171875
"H06807-04-01",7,2,2551.701171875
"H06807-04-01",8,1,2551.701171875
"H06807-04-01",9,2,2551.701171875
"H06807-04-01",10,2,2551.701171875
"H06807-04-01",11,2,2551.701171875
"H06807-04-01",12,2,2551.701171875
"H06911-04-01",1,2,1275.85070800781
"H06911-04-01",2,2,1275.85070800781
"H06911-04-01",3,2,1275.85070800781
"H06911-04-01",4,2,1275.85070800781
"H06911-04-01",5,2,1275.85070800781
"H06911-04-01",6,2,1275.85070800781
"H06911-04-01",7,1,1275.85070800781
"H06911-04-01",8,1,1275.85070800781
"H06911-04-01",9,2,1275.85070800781
"H06911-04-01",10,2,1275.85070800781
"H06911-04-01",11,2,1275.85070800781
"H06911-04-01",12,2,1275.85070800781
"H07002-04-02",1,2,2551.70141601563
"H07002-04-02",2,2,2551.70141601563
"H07002-04-02",3,1,2551.70141601563
"H07002-04-02",4,1,2551.70141601563
"H07002-04-02",5,2,2551.70141601563
"H07002-04-02",6,2,2551.70141601563
"H07002-04-02",7,2,2551.70141601563
"H07002-04-02",8,2,2551.70141601563
"H07002-04-02",9,1,2551.70141601563
"H07002-04-02",10,1,2551.70141601563
"H07002-04-02",11,2,2551.70141601563
"H07002-04-02",12,2,2551.70141601563
"H07008-04-01",1,2,2551.70141601563
"H07008-04-01",2,2,2551.70141601563
"H07008-04-01",3,2,2551.70141601563
"H07008-04-01",4,2,2551.70141601563
"H07008-04-01",5,2,2551.70141601563
"H07008-04-01",6,2,2551.70141601563
"H07008-04-01",7,2,2551.70141601563
"H07008-04-01",8,1,2551.70141601563
"H07008-04-01",9,1,2551.70141601563
"H07008-04-01",10,1,2551.70141601563
"H07008-04-01",11,1,2551.70141601563
"H07008-04-01",12,1,2551.70141601563
"H07204-04-01",1,2,2551.70141601563
"H07204-04-01",2,2,2551.70141601563
"H07204-04-01",3,1,2551.70141601563
"H07204-04-01",4,1,2551.70141601563
"H07204-04-01",5,1,2551.70141601563
"H07204-04-01",6,1,2551.70141601563
"H07204-04-01",7,1,2551.70141601563
"H07204-04-01",8,2,2551.70141601563
"H07204-04-01",9,2,2551.70141601563
"H07204-04-01",10,2,2551.70141601563
"H07204-04-01",11,2,2551.70141601563
"H07204-04-01",12,2,2551.70141601563
"H07208-04-01",1,2,1275.85070800781
"H07208-04-01",2,1,1275.85070800781
"H07208-04-01",3,2,1275.85070800781
"H07208-04-01",4,1,1275.85070800781
"H07208-04-01",5,1,1275.85070800781
"H07208-04-01",6,2,1275.85070800781
"H07208-04-01",7,2,1275.85070800781
"H07208-04-01",8,2,1275.85070800781
"H07208-04-01",9,2,1275.85070800781
"H07208-04-01",10,2,1275.85070800781
"H07208-04-01",11,2,1275.85070800781
"H07208-04-01",12,2,1275.85070800781
"H07208-04-02",1,2,1275.85070800781
"H07208-04-02",2,2,1275.85070800781
"H07208-04-02",3,2,1275.85070800781
"H07208-04-02",4,2,1275.85070800781
"H07208-04-02",5,2,1275.85070800781
"H07208-04-02",6,2,1275.85070800781
"H07208-04-02",7,1,1275.85070800781
"H07208-04-02",8,1,1275.85070800781
"H07208-04-02",9,2,1275.85070800781
"H07208-04-02",10,2,1275.85070800781
"H07208-04-02",11,2,1275.85070800781
"H07208-04-02",12,2,1275.85070800781
"H07303-04-01",1,2,2551.701171875
"H07303-04-01",2,2,2551.701171875
"H07303-04-01",3,2,2551.701171875
"H07303-04-01",4,2,2551.701171875
"H07303-04-01",5,2,2551.701171875
"H07303-04-01",6,1,2551.701171875
"H07303-04-01",7,1,2551.701171875
"H07303-04-01",8,1,2551.701171875
"H07303-04-01",9,2,2551.701171875
"H07303-04-01",10,1,2551.701171875
"H07303-04-01",11,2,2551.701171875
"H07303-04-01",12,2,2551.701171875
"H07304-04-01",1,2,1275.8505859375
"H07304-04-01",2,2,1275.8505859375
"H07304-04-01",3,2,1275.8505859375
"H07304-04-01",4,2,1275.8505859375
"H07304-04-01",5,1,1275.8505859375
"H07304-04-01",6,1,1275.8505859375
"H07304-04-01",7,1,1275.8505859375
"H07304-04-01",8,1,1275.8505859375
"H07304-04-01",9,2,1275.8505859375
"H07304-04-01",10,1,1275.8505859375
"H07304-04-01",11,2,1275.8505859375
"H07304-04-01",12,2,1275.8505859375
"H07502-04-01",1,2,425.283569335938
"H07502-04-01",2,2,425.283569335938
"H07502-04-01",3,2,425.283569335938
"H07502-04-01",4,2,425.283569335938
"H07502-04-01",5,1,425.283569335938
"H07502-04-01",6,1,425.283569335938
"H07502-04-01",7,2,425.283569335938
"H07502-04-01",8,2,425.283569335938
"H07502-04-01",9,2,425.283569335938
"H07502-04-01",10,2,425.283569335938
"H07502-04-01",11,2,425.283569335938
"H07502-04-01",12,2,425.283569335938
"H08103-04-01",1,1,2792.466796875
"H08103-04-01",2,1,2792.466796875
"H08103-04-01",3,2,2792.466796875
"H08103-04-01",4,2,2792.466796875
"H08103-04-01",5,2,2792.466796875
"H08103-04-01",6,2,2792.466796875
"H08103-04-01",7,2,2792.466796875
"H08103-04-01",8,2,2792.466796875
"H08103-04-01",9,2,2792.466796875
"H08103-04-01",10,2,2792.466796875
"H08103-04-01",11,2,2792.466796875
"H08103-04-01",12,2,2792.466796875
"H08302-04-02",1,2,698.11669921875
"H08302-04-02",2,2,698.11669921875
"H08302-04-02",3,2,698.11669921875
"H08302-04-02",4,2,698.11669921875
"H08302-04-02",5,2,698.11669921875
"H08302-04-02",6,2,698.11669921875
"H08302-04-02",7,2,698.11669921875
"H08302-04-02",8,2,698.11669921875
"H08302-04-02",9,1,698.11669921875
"H08302-04-02",10,1,698.11669921875
"H08302-04-02",11,2,698.11669921875
"H08302-04-02",12,2,698.11669921875
"H08305-04-01",1,1,2792.466796875
"H08305-04-01",2,2,2792.466796875
"H08305-04-01",3,2,2792.466796875
"H08305-04-01",4,2,2792.466796875
"H08305-04-01",5,2,2792.466796875
"H08305-04-01",6,2,2792.466796875
"H08305-04-01",7,2,2792.466796875
"H08305-04-01",8,2,2792.466796875
"H08305-04-01",9,2,2792.466796875
"H08305-04-01",10,2,2792.466796875
"H08305-04-01",11,1,2792.466796875
"H08305-04-01",12,1,2792.466796875
"H08402-04-01",1,2,2792.466796875
"H08402-04-01",2,2,2792.466796875
"H08402-04-01",3,2,2792.466796875
"H08402-04-01",4,2,2792.466796875
"H08402-04-01",5,2,2792.466796875
"H08402-04-01",6,2,2792.466796875
"H08402-04-01",7,2,2792.466796875
"H08402-04-01",8,1,2792.466796875
"H08402-04-01",9,1,2792.466796875
"H08402-04-01",10,2,2792.466796875
"H08402-04-01",11,2,2792.466796875
"H08402-04-01",12,2,2792.466796875
"H08408-04-01",1,2,2792.466796875
"H08408-04-01",2,2,2792.466796875
"H08408-04-01",3,2,2792.466796875
"H08408-04-01",4,2,2792.466796875
"H08408-04-01",5,2,2792.466796875
"H08408-04-01",6,2,2792.466796875
"H08408-04-01",7,1,2792.466796875
"H08408-04-01",8,1,2792.466796875
"H08408-04-01",9,2,2792.466796875
"H08408-04-01",10,2,2792.466796875
"H08408-04-01",11,2,2792.466796875
"H08408-04-01",12,2,2792.466796875
"H08410-04-01",1,2,2792.466796875
"H08410-04-01",2,2,2792.466796875
"H08410-04-01",3,2,2792.466796875
"H08410-04-01",4,2,2792.466796875
"H08410-04-01",5,2,2792.466796875
"H08410-04-01",6,1,2792.466796875
"H08410-04-01",7,1,2792.466796875
"H08410-04-01",8,2,2792.466796875
"H08410-04-01",9,1,2792.466796875
"H08410-04-01",10,1,2792.466796875
"H08410-04-01",11,2,2792.466796875
"H08410-04-01",12,2,2792.466796875
"H08503-04-03",1,2,930.822265625
"H08503-04-03",2,2,930.822265625
"H08503-04-03",3,2,930.822265625
"H08503-04-03",4,2,930.822265625
"H08503-04-03",5,2,930.822265625
"H08503-04-03",6,2,930.822265625
"H08503-04-03",7,2,930.822265625
"H08503-04-03",8,2,930.822265625
"H08503-04-03",9,1,930.822265625
"H08503-04-03",10,1,930.822265625
"H08503-04-03",11,1,930.822265625
"H08503-04-03",12,2,930.822265625
"H08504-04-01",1,2,2792.466796875
"H08504-04-01",2,2,2792.466796875
"H08504-04-01",3,2,2792.466796875
"H08504-04-01",4,2,2792.466796875
"H08504-04-01",5,2,2792.466796875
"H08504-04-01",6,2,2792.466796875
"H08504-04-01",7,1,2792.466796875
"H08504-04-01",8,1,2792.466796875
"H08504-04-01",9,1,2792.466796875
"H08504-04-01",10,1,2792.466796875
"H08504-04-01",11,1,2792.466796875
"H08504-04-01",12,1,2792.466796875
"H08508-04-01",1,2,2792.466796875
"H08508-04-01",2,2,2792.466796875
"H08508-04-01",3,2,2792.466796875
"H08508-04-01",4,1,2792.466796875
"H08508-04-01",5,1,2792.466796875
"H08508-04-01",6,1,2792.466796875
"H08508-04-01",7,1,2792.466796875
"H08508-04-01",8,2,2792.466796875
"H08508-04-01",9,2,2792.466796875
"H08508-04-01",10,2,2792.466796875
"H08508-04-01",11,2,2792.466796875
"H08508-04-01",12,2,2792.466796875
"H08509-04-01",1,2,2792.466796875
"H08509-04-01",2,2,2792.466796875
"H08509-04-01",3,1,2792.466796875
"H08509-04-01",4,1,2792.466796875
"H08509-04-01",5,2,2792.466796875
"H08509-04-01",6,1,2792.466796875
"H08509-04-01",7,1,2792.466796875
"H08509-04-01",8,1,2792.466796875
"H08509-04-01",9,1,2792.466796875
"H08509-04-01",10,2,2792.466796875
"H08509-04-01",11,2,2792.466796875
"H08509-04-01",12,2,2792.466796875
"H08602-04-01",1,2,930.822265625
"H08602-04-01",2,2,930.822265625
"H08602-04-01",3,2,930.822265625
"H08602-04-01",4,2,930.822265625
"H08602-04-01",5,2,930.822265625
"H08602-04-01",6,2,930.822265625
"H08602-04-01",7,2,930.822265625
"H08602-04-01",8,1,930.822265625
"H08602-04-01",9,1,930.822265625
"H08602-04-01",10,1,930.822265625
"H08602-04-01",11,2,930.822265625
"H08602-04-01",12,2,930.822265625
"H08602-04-02",1,2,930.822265625
"H08602-04-02",2,1,930.822265625
"H08602-04-02",3,1,930.822265625
"H08602-04-02",4,2,930.822265625
"H08602-04-02",5,2,930.822265625
"H08602-04-02",6,2,930.822265625
"H08602-04-02",7,2,930.822265625
"H08602-04-02",8,2,930.822265625
"H08602-04-02",9,2,930.822265625
"H08602-04-02",10,2,930.822265625
"H08602-04-02",11,2,930.822265625
"H08602-04-02",12,2,930.822265625
"H08603-04-01",1,1,1396.23327636719
"H08603-04-01",2,1,1396.23327636719
"H08603-04-01",3,1,1396.23327636719
"H08603-04-01",4,1,1396.23327636719
"H08603-04-01",5,1,1396.23327636719
"H08603-04-01",6,1,1396.23327636719
"H08603-04-01",7,2,1396.23327636719
"H08603-04-01",8,2,1396.23327636719
"H08603-04-01",9,2,1396.23327636719
"H08603-04-01",10,2,1396.23327636719
"H08603-04-01",11,2,1396.23327636719
"H08603-04-01",12,2,1396.23327636719
"H08605-04-01",1,2,2792.46655273438
"H08605-04-01",2,2,2792.46655273438
"H08605-04-01",3,2,2792.46655273438
"H08605-04-01",4,2,2792.46655273438
"H08605-04-01",5,1,2792.46655273438
"H08605-04-01",6,1,2792.46655273438
"H08605-04-01",7,1,2792.46655273438
"H08605-04-01",8,1,2792.46655273438
"H08605-04-01",9,1,2792.46655273438
"H08605-04-01",10,2,2792.46655273438
"H08605-04-01",11,2,2792.46655273438
"H08605-04-01",12,2,2792.46655273438
"H08703-04-01",1,2,2792.466796875
"H08703-04-01",2,2,2792.466796875
"H08703-04-01",3,2,2792.466796875
"H08703-04-01",4,2,2792.466796875
"H08703-04-01",5,2,2792.466796875
"H08703-04-01",6,2,2792.466796875
"H08703-04-01",7,2,2792.466796875
